;Index;name;min_salary;max_salary;company;published_at;description;conditions;requirement;responsibility;key_skills;id;days;city_Екатеринбург;city_Москва;city_Новосибирск;city_Санкт-Петербург;city_Тюмень;min_experience_0;min_experience_1;min_experience_3;min_experience_6;schedule_Гибкий график;schedule_Полный день;schedule_Удаленная работа;employment_Полная занятость;employment_Проектная работа;employment_Стажировка;employment_Частичная занятость; JavaScript;PHP; MySQL; Git; PHP; ООП;MySQL; PHP5; Linux; HTML;Другие навыки
24;69;PHP-разработчик (Yii2);2.0;3.0;MACHINEHEADS;2019-11-20T07:21:55+0300;"Digital-агентство Machineheads занимается проектированием, дизайном и разработкой мобильных и веб-приложений с 2014 года. Сегодня мы делаем проекты, которые нам нравятся, и улучшаем наш и так крутой продакшн. Мы расширяем команду разработки, потому что проектов стало больше, а сами проекты — серьезнее. Ищем разработчика уровня Middle и выше на Yii2. Если у вас есть:— Опыт коммерческой разработки на одном из фреймворке Yii2;— Продвинутый уровень PHP и SQL;— Знание JS и вёрстки;— Знание и понимание паттернов проектирования;— Интерес к проектной работе, — мы будем рады с вам познакомиться. Условия— Первые два месяца — испытательный срок, это время будет нужно и вам, и нам, чтобы понять, подходим ли мы друг другу.— Зарплату платим в два этапа: 30% аванс, 70% — основная часть.— Ведём задачи в Jira, там же фиксируем время разработки.— Документацию по проектам пишем в Confluence.— Репозитории кода в Git (Bitbucket).— Общаемся лично и в Telegram.— Офис напротив цирка с красивым видом и своей террасой на крыше. Иногородним соискателям окажем помощь в релокации.Напишите в сопроводительном письме Hi, Machineheads! Так мы будем знать, что вы читали условия.";;Опыт коммерческой разработки на одном из фреймворке Yii2. — Продвинутый уровень PHP и SQL. — Знание JS и вёрстки. — ;;"Git; Yii; JavaScript; Symfony; Atlassian Jira; PHP; MySQL";276;0.0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
25;59;PHP-программист;3.0;4.0;Инфорос;2019-11-20T16:06:01+0300;"Требуемый опыт работы: от 2 лет Полная занятость, полный день Инфорос - центральное российское информационное агентство. Мы работаем в области рекламы и PR, политического и предпринимательского консалтинга, администрирования крупных государственных и международных информационных проектов. Среди наших проектов – форум ШОС, БРИКС, организация форумов для правительства Москвы и области, а так же проведение развлекательных мероприятий. В арсенале нашего агентства свыше 300 информационных сайтов. Нам в команду требуется: PHP программист, который выполнял бы следующие функции:  Разработка и модернизация информационных и новостных сайтов проектов агентства Разработка web-приложений и систем администрирования для сайтов Верстка шаблонов  Для выполнения вышеизложенных задач кандидат должен знать (уметь):  PHP (5.6 и выше) + MySQL – понимать разницу версий php, смог бы переделывать код c php 5.6 на 7 Обладать знаниями валидной кроссбраузерной адаптивной блочной верстки (знание HTML5 + CSS3 + JavaScript, jQuery, VueJS) Знание bitrix, yii2, Laravel - будет плюсом, но не обязательно Понимание основ работы ОС Unix  Условия:  полный рабочий день, возможен гибкий график зарплата по результатам собеседования Испытательный срок – 3 месяца  Место работы: Москва, м. Академическая, м. Профсоюзная; Кржижановского, 5 минут от метро Академическая/ Профсоюзная  ";"  полный рабочий день, возможен гибкий график зарплата по результатам собеседования Испытательный срок – 3 месяца  Место работы: Москва, м. Академическая, м. Профсоюзная; Кржижановского, 5 минут от метро Академическая/ Профсоюзная  ";PHP (5.6 и выше) + MySQL – понимать разницу версий php, смог бы переделывать код c php 5.6 на...;Разработка и модернизация информационных и новостных сайтов проектов агентства. Разработка web-приложений и систем администрирования для сайтов. Верстка шаблонов.;"jQuery; JavaScript; MySQL; PHP5; CSS3; PHP; Кроссбраузерная верстка; HTML; Ajax";299;0.0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0
26;94;PHP-программист;3.0;4.0;SaveTime;2019-11-20T11:58:04+0300;SaveTime – это гипермаркет в вашем смартфоне. Мы собрали около 50 000 товаров из ваших любимых магазинов в одном приложении.   Что предстоит делать  Разработка web-приложения под высокую нагрузку Оптимизировать web-приложения, искать узкие места Активное участие во всём процессе разработки Работа с PHP, MySQL Проектирование архитектуры, планирование, разработка, поддержка и выпуск нового функционала для наших внутренних проектов.    Требования  Знать сильные и слабые стороны PHP Проектирование базы данных (MySQL) Умение профилировать скрипты Умение находить узкие места Понимание стратегии оптимизации Вовремя реагировать на проблемы Уметь слышать других Опыт работы с nginx Опыт работы с Symfony приветствуется    Что мы предлагаем  Хорошую белую зарплату Современная техника для работы Оплата посещения профильных конференций Покупка любой профильной литературы Удобная мебель для работы Корпоративные мероприятия Сладости к чаю Премия за хорошую работу ;;Знать сильные и слабые стороны PHP. Проектирование базы данных (MySQL). Умение профилировать скрипты. Умение находить узкие места. Понимание стратегии оптимизации. ;Разработка web-приложения под высокую нагрузку. Оптимизировать web-приложения, искать узкие места. Активное участие во всём процессе разработки. ;"PHP; MySQL; Git; Nginx; Sphinx";301;0.0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
27;44;PHP-разработчик;3.0;2.0;Метротел;2019-11-20T09:14:51+0300;"Международный облачный сервис, специализирующийся на телекоммуникационных услугах, приглашает в свою команду PHP-разработчика. Ищем человека, которому интересно работать в продуктовой компании, развиваться и развивать.   Обязанности: - модификация существующего ПО - написание нового ПО - развитие и поддержание крупного облачного проекта Требования: - знание PHP, MySQL, JS, Ajax, HTML, CSS; - опыт работы с фреймворками - умение разбираться в чужом коде; - знание сетевых протоколов и принципов их работы; - приветствуется знание других языков программирования (C, Java, Perl); - желание учиться и развиваться. Мы предлагаем: - активное участие в проектировании и построении процесса разработки - достойный уровень заработной платы - комфортный офис   Вакансия предполагает выполнение тестового задания  "; - активное участие в проектировании и построении процесса разработки - достойный уровень заработной платы - комфортный офис   Вакансия предполагает выполнение тестового задания  ;знание PHP, MySQL, JS, Ajax, HTML, CSS. - опыт работы с фреймворками. - умение разбираться в чужом коде. - знание сетевых протоколов и...;модификация существующего ПО. - написание нового ПО. - развитие и поддержание крупного облачного проекта. - активное участие в проектировании и построении процесса разработки.;"PHP; MySQL; Ajax; HTML; CSS";316;0.0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
28;18;PHP-программист;3.0;3.0;ИОМ Анкетолог;2019-11-20T08:15:21+0300;"Anketolog.ru - российский проект, предоставляющий услуги для сферы В2В2C по проведению социологических и маркетинговых исследований. Компания основана в 2010 году.Мы ищем ответственного разработчика на PHP, который способен быстро подключиться к работе над проектом. Необходимые навыки и знания:  Хорошие знания PHP 5+; Понимание ООП (классы, наследование, интерфейсы, трейты, паттерны и пр.); Понимание принципов MVC; Знание HTML, CSS и Javascript; Знание SQL (индексы, джоины и пр.).  Будет плюсом:  Знание фреймворков Yii, Symfony; Опыт работы с mongodb, sphinx, elasticsearch; Опыт работы с Javascript библиотеками: backbonejs, marionettejs, react; Опыт работы с системами правления версиями (git).  Условия:  работа в IT-проекте;   молодой коллектив;   возможность карьерного роста; офис в центре города; достойная и своевременная заработная плата с возможностью роста;   официальное трудоустройство; размер заработной платы обсуждается на собеседовании. ";"  работа в IT-проекте;   молодой коллектив;   возможность карьерного роста; офис в центре города; достойная и своевременная заработная плата с возможностью роста;   официальное трудоустройство; размер заработной платы обсуждается на собеседовании. ";Хорошие знания PHP 5+. Понимание ООП (классы, наследование, интерфейсы, трейты, паттерны и пр.). Понимание принципов MVC. Знание HTML, CSS...;Работа в IT-проекте.;"Yii; PHP; PHP7; CSS3; JavaScript; jQuery; marionettejs; reactjs; Backbone";317;0.0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
29;76;PHP-разработчик;4.0;4.0;NodaSoft;2019-11-20T10:25:47+0300;"В компанию Nodasoft требуется php-разработчик. Крупнейший разработчик SaaS-решений в сфере торговли автозапчастями в России и СНГ. Рост компании составляет свыше 20% в год на протяжении 13 лет. Более 7 лет удерживаем лидирующую позицию на рынке.   Платформа ABCP - SaaS-решение для предпринимателей для создания интернет-магазина автозапчастей под ключ и насчитывает более 2000 постоянных клиентов (действующих онлайн и оффлайн магазинов автозапчастей: от стола заказов и до митсубиси моторс);   4MyCar - поисковик автозапчастей, где пользователь может сэкономить на очередном ТО или найти и купить сложную деталь для своего авто;   VinQu - сервис аутсорсинга экспертов для сферы автобизнеса, где грамотные специалисты подбирают запчасти по профессиональным каталогам для любых марок автомобилей.   ABCP.ru - самый успешный проект компании. Это платформа, на которой работают тысячи магазинов и каждый месяц запускаются около 100 новых. Участвуем в крупнейших профессиональных выставках. Работаем в двух офисах. 54 сотрудника, каждый из которых профи в своем деле. Средний стаж работы в компании составляет 5 лет с учетом того, что мы ежегодно растем и набираем новых сотрудников. Если Вы ставите своей целью профессиональный рост, вам будет интересно у нас. Мы используем PHP 5.5-7.3, Golang, Symfony, Redis, Memcached, MySQL, MongoDB, HTTP- и GRPc-микросервисы, WebSockets, RabbitMQ, Docker, Gitlab, Sentry, Upsource, Youtrack, Jenkins и т.д. Планируем время по Agile, но бывают исключения :)) От Вас как кандидата требуется:  знание языка PHP и ООП; знание SQL (CRUD, джойны); знание JQuery (хотя бы на уровне пользования селекторами и популярными плагинами); знакомство с RESTful API;  Также приветствуются:  умение работать с git (пул, пуш, коммит, работа с ветками); опыт работы с Linux, bash, Docker; знание шаблона MVC; умение разбираться в чужом коде; способность работать в команде с разработчиками и team leaderом.  На собеседование попросим принести с собой примеры Вашего кода. Вам предстоит:  участвовать в fullstack-разработке продуктовых возможностей платформы (фичи для магазинов, админка, отчеты и т.п.); развивать инфраструктуру платформы (сервисы, апи, взаимодействие с внешними системами); участвовать в разработке инфраструктуры биллинга и внутренней CRM; придумывать сложные и интересные решения для работы с большими объемами данных.  Плюсы работы у нас:  оформление в штат компании с первого дня согласно ТК РФ; заработная плата по итогам собеседования с периодическим ростом; график работы — 5/2, 8 часов в день, гибкие начало и конец работы; вкусный кофе, фрукты, плюшки на кухне в офисе; адекватные коллеги и руководство; никаких тайм-трекеров и подобной дряни; работа в команде высококлассных специалистов над highload-проектами; обучение и профессиональный рост. ";;Опыт работы с Linux, bash, Docker. Знание шаблона MVC. Умение разбираться в чужом коде. Способность работать в команде с <highlighttext>разработчиками</highlighttext>...;Участвовать в fullstack-разработке продуктовых возможностей платформы (фичи для магазинов, админка, отчеты и т.п.). Развивать инфраструктуру платформы (сервисы, апи...;"PHP; MySQL; REST; API; backend; developer; ООП";329;0.0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
30;0;PHP-программист / тимлид;5.0;3.0;БИТ;2019-11-20T17:06:18+0300;"PHP-программист / разработчик / тимлид / CTO В нашей команде работает больше 20 человек, нам от 25 до 40 лет.Мы разрабатываем международные интернет-сервисы (Web/iOS/Android), между собой мы общаемся на русском языке. Нам нужен СТО-разработчик на fulltime-удалёнку. Много интересных задач, относительно свободный, комфортный график. Основные задачи:   Разработка технической архитектуры проекта   Подбор технологий, оптимальных для проекта   Руководство ИТ командой (админ, фронт программист, бэк программист, iOS\Android программист)   Code review   Программирование   Другие задачи, связанные с технической стороной вопроса   Основные требования:   Уверенное владение PHP 7, опыт от 3-х лет;   Mysql, PostgreSQL, Memcached, Symfony; Git; Composer;   Построение Rest API;   Желательно знание и применение JavaScript или библиотек Jquery, ReactJS;   Какой-то опыт с нагрузкой больше минимальной (лучше - большой);   Хорошая самоорганизация, ответственность, опыт удаленной работы.   Условия:   Способ, модель и размер оплаты обсуждается индивидуально.   Работа полностью удаленная, поэтому ответственность и самоорганизация, действительно, крайне важны.   Коротко о нас: PHP; Mysql, Postgres; Front-end stack: react/sass/Babel ES9; Docker. Достойная ЗП, полная удаленность, возможность принять участие в свежем проекте, развиваться вместе с нами, стать важным членом команды. Осваивать новые современные технологии.  ";"   Способ, модель и размер оплаты обсуждается индивидуально.   Работа полностью удаленная, поэтому ответственность и самоорганизация, действительно, крайне важны.   Коротко о нас: PHP; Mysql, Postgres; Front-end stack: react/sass/Babel ES9; Docker. Достойная ЗП, полная удаленность, возможность принять участие в свежем проекте, развиваться вместе с нами, стать важным членом команды. Осваивать новые современные технологии.  ";"Уверенное владение PHP 7, опыт от 3-х лет. Mysql, PostgreSQL, Memcached, Symfony; Git; Composer. Построение Rest API. ";Руководство ИТ командой (админ, фронт <highlighttext>программист</highlighttext>, бэк <highlighttext>программист</highlighttext>, iOS\Android <highlighttext>программист</highlighttext>). Code review. Программирование. Другие задачи, связанные с технической стороной...;"PostgreSQL; Git; MySQL; JavaScript; PHP; react; Sass; ES9; Docker; Front-end; Back-end; Teamleading; ReactJS; Symfony";349;0.0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
31;50;PHP backend senior developer (Symfony/Laravel);5.0;3.0;Alyce;2019-11-20T17:35:20+0300;Кто мы?  Alyce - это американская компания, на рынке с 2016 года, работаем в сфере маркетинга и коммуникаций (корпоративный гифтинг).Наш продукт уже давно и успешно выведен на рынок, он работает и им пользуются более 50 компаний на рынке Северной Америки , из них более 10 клиентов - это компании из рейтинга Fortune500. Например, с нами работают Marketo, Oracle, NetApp, Nutanix, Lenovo.Наша основная ценность - это human approach - человечный подход - и это то, что лежит в основе концепта продукта, а также то, что мы поддерживаем и внутри компании. У нас нет переработок, у нас понятная и работающая структура, нет 150 слоев менеджмента и каких-то организационных overhead-ов или бюрократии (впрочем, беспредела и анархии тоже нет), у нас качественный офис со всеми необходимыми для жизни и комфортной работы условиями, хорошая техника. И - самое важное - это наш продукт - сложный, интересный, технологичный, современный, инновационный, развивающийся и имеющий понятную и позитивную цель. О наших ожиданиях: Мы ищем сильного инженера имеющего видение и широкие знания в современных подходах к разработке распределнных и высоконагруженных приложений. Мы ценим умение предлагать решения, критически оценивать их и находить лучший путь решения для любой задачи. Нам важно, что ты:   Умеешь разрабатывать и поддерживать архитектурные решения   Умеешь разрабатывать тесты, выбирать правильный уровень тестирования для задачи.   Умеешь разбираться в неясных требованиях. Можешь из проблемы сделать задачу.   Отличаешь плохой код от хорошего и предвидишь проблемы в коде.   Можешь доносить свои мысли до бизнеса.   Знаешь инфраструктуру вокруг кода.   Знаешь хорошие и плохие практики к построению API   Стек технологий, с которым мы работаем   Backend: php 7.2+, Laravel/Symfony, Python + Unit tests   Infrastructure: GitLab CI/CD, Google Cloud, Kubernetes, Redis, Docker.   Frontend: Vue.js, Vuex, laravel-mix, Stylus, React, Redux, styled, RxJS, Webpack   Про команду бэкенда Cейчас Backend 8 человек. Каждый разработчик участвует в процессе работы над задачей - обсуждает требования с бизнесом и предлагает решения. Да, у нас есть legacy, и бизнес это понимает. Поэтому мы свободны в выборе новых технологий, а приблизительно 30% нашего спринта занимают технические задачи (рефакторинг, тесты, инструменты и тд) Помимо работы над основными задачами у нас есть возможность прокачаться в тех направлениях которые тебе интересны, у нас есть парень который обожает задачи связанные с performance, а другой горит идеей покрыть наше приложение крутыми тестами. Что мы предлагаем? Мы стремимся к тому, чтобы нашим сотрудникам было интересно и комфортно в рабочем процессе. Помимо материальной составляющей наших взаимоотношений, мы предлагаем:   Гибкий рабочий график.   Медицинскую страховку со стоматологией.   Бонусы, которые привязаны к личным показателям, а также показателям команды и компании в целом.   Мы всячески поддерживаем развитие сотрудника - курсы, участие в конференциях и митапах.   У нас отличный офис в центре Петербурга на пересечении Кирочной и Литейного.   Прозрачная коммуникация, прямое взаимодействие с коллегами - как локальными, так и из Head офиса в Бостоне, отсутствие бюрократии и большого количества разных уровней менеджмента.  ;;Знаешь хорошие и плохие практики к построению API. Infrastructure: GitLab CI/CD, Google Cloud, Kubernetes, Redis, Docker.;Умеешь разрабатывать и поддерживать архитектурные решения.;"PHP; Laravel; Software Development; Symfony; Docker; Git; Linux; MySQL; REST; API; Python; PHPUnit";352;0.0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
32;79;Стажер-разработчик PHP;3.0;3.0;amazingcat LLC;2019-11-18T15:18:58+0300;amazingcat — компания, занимающаяся разработкой крупных интернет-площадок в сфере e-commerce для зарубежных клиентов. Наш стек технологий:   PHP, Laravel   JavaScript (Vue, Node, Angular 8, Electron)   Magento 2   MySQL / PostgreSQL   Elasticsearch   Shopify   Ruby on Rails   Redis, RabbitMQ   Wordpress   MongoDB   Мы приглашаем начинающих веб-разработчиков пройти оплачиваемую и официальную стажировку на базе нашей компании. В течении всей стажировки мы будем оценивать ваши навыки, прогресс и то как мы срабатываемся, принимая в конце решение о предоставлении оффера на соответствующую должность. Обращаем внимание, что стажировка предполагает минимум семь часов в день, и не подходит для полностью удаленной работы. Мы рассчитываем в первую очередь на ваши знания и не задаём минимальных рамок по опыту коммерческой разработки. Если вы создавали классные проекты для себя или каких-то организаций из интереса или желания помочь — это тоже очень здорово, и тоже считается. Для поступления на стажировку вам необходимы:   Базовые навыки вёрстки   Поверхностные знания JS, ES5+   Опыт разработки на PHP   Опыт работы с любым PHP-фреймворком   Опыт работы с базами данных   Немного о нашей стажировке:   Работа с командой. Мы ещё на этапе стажировки включаем человека в различные внутренние процессы и стараемся наладить взаимодействие с командой, поэтому для нас важно чтобы вы были готовы к этому. На время стажировки вам будет помогать наставник, но мы верим что разнообразие мнений и опыт целой команды может быть гораздо полезнее.   Обучение на реальных кейсах. Стажировка состоит из коммерческих задач, с которыми мы сами когда-то сталкивались и посчитали что они будут полезны. Мы не будем разрабатывать абстрактные лендинги, новостные порталы и системы учёта чего-нибудь, а проработаем реальные ситуации — исследование инцидентов, неструктурированные данные, неоптимальная архитектура, сложные запросы и расширения.   Гибкий график. Мы знаем как сложно бывает совмещать работу с учёбой, поэтому предоставляем по-настоящему гибкий график и возможность часть времени работать из дома. Вам нужно будет только согласовывать в начале недели ваше расписание, чтобы мы были точно уверены в том, что кто-то будет на связи чтобы вам помочь.   Ориентация на результат, а не заполнение времени. Максимальная продолжительность стажировки — три месяца, но обычно ее проходят быстрее. Мы ожидаем что на обучение будет затрачиваться не менее семи часов в день, с присутствием в офисе на протяжении четырёх дней в неделю.   Программа стажировки   Тестовое задание чтобы определить уровень ваших навыков и принять решение о стажировке.   SQL — мы на реальном примере рассмотрим что такое представления, вложенные запросы и джойны, и как их можно совместить в один запрос для агрегации большого массива данных. Расскажем про базовую оптимизацию запросов и архитектуры баз данных.   Laravel — мы рассмотрим процесс создания приложений на этом фреймворке, его основы, работу с Eloquent и QueryBuilder. Расскажем про PSR, описание тестов для Laravel. Помимо самой разработки, мы расскажем о нашем рабочем процессе, как мы организуем работу в Git, сбор ошибок и CI.   Magento 2 — в заключение, мы разберёмся в том, как разрабатываются свои расширения для Magento 2. В качестве экзаменационной работы, мы выступим в роли проджект-менеджера, дадим вам техническое задание на самостоятельную разработку расширения и дальше будем имитировать обычный процесс разработки, с его типичными ситуациями и проблемами. По итогам, мы обсудим, что нам понравилось/не понравилось в вашем рабочем процессе и рассмотрим возможность предоставления оффера.   При отклике, пожалуйста, расскажите нам о себе в сопроводительном письме — какие задачи решали, какие инструменты используете в работе, какое у вас любимое животное и самая интересная ситуация из жизни, связанная с разработкой. Спасибо!;;MySQL / PostgreSQL. Ruby on Rails. Мы рассчитываем в первую очередь на ваши знания и не задаём минимальных рамок по опыту...;;"PHP; Linux; Magento; Laravel";428;0.07407407407407407;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
33;99;PHP программист;3.0;3.0;ИнтерВис;2019-11-20T10:11:57+0300;ООО ИнтерВис  Санкт-Петербург, Казанская улица Задачи: - работа в команде над разработкой нового и развитие существующего функционала в рамках существующей линейки продуктов Наши ожидания: - знание языка программирования PHP (свободное владение ООП)- знание какого-либо PHP-фреймворка (Symfony, Laravel)- знание Node.js будет значительным плюсом- свободное владение SQL, работа с Postgresql- умение работать в каком-либо дистрибутиве Linux (Debian, CentOS)- знания HTML5/CSS3/JavaScript/jQuery- работа с Git,- ответственность- умение работать разобраться в наследуемом коде самостоятельно Мы предлагаем: - работу в отличной IT-компании и команде разработки- 100% вовлеченность в развитие продукта, который нужен и приносит пользу нашим клиентам и отрасли в целом- гибкий график :- хорошее вознаграждение и возможность для профессионального развития- чудесную локацию - наш офис находится в самом сердце Петербурга, на Невском проспекте  ; - работу в отличной IT-компании и команде разработки- 100% вовлеченность в развитие продукта, который нужен и приносит пользу нашим клиентам и отрасли в целом- гибкий график :- хорошее вознаграждение и возможность для профессионального развития- чудесную локацию - наш офис находится в самом сердце Петербурга, на Невском проспекте  ;знание языка программирования PHP (свободное владение ООП). - знание какого-либо PHP-фреймворка (Symfony, Laravel). - знание Node.js будет значительным плюсом. - ;работа в команде над разработкой нового и развитие существующего функционала в рамках существующей линейки продуктов. - работу в отличной IT-компании...;PHP, Node.js, postgres, GIT;434;0.0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
34;51;Программист / разработчик PHP (full-stack) в интернет-проект для автомобильного рынка;2.0;2.0;TradeDealer.ru;2019-11-19T11:22:30+0300;"За 9 лет TradeDealer стал пионером во многих решениях на стыке маркетинга и IT для автомобильной индустрии РФ. С помощью Платформы покупатель автомобиля может у дилера в режиме онлайн закрыть потребности на всех жизненных циклах: выбрать и оплатить новый автомобиль или с пробегом, оценить свой авто и использовать это как первоначальный взнос по кредиту, подобрать релевантный пакет услуг, воспользоваться FI инструментами, а после покупки записаться в сервис на свободный таймслот у дилера. Продукт представляет из себя набор front-end модулей, а также обширную back-end инфраструктуру. Мы помогаем профессиональным игрокам автобизнеса выстраивать и запускать up2date цифровую веб-экосистему, выстраивающуюся вокруг автомобиля, потребителя, его предпочтений и желаний в текущий момент времени. Сегодня с нами сотрудничают 20% «живого» автобизнеса в России. Это и передовые производители, такие как Toyota Motor, так и десятки автохолдингов из ТОП-100, а также сотни отдельностоящих дилеров. Мы являемся резидентами Сколково, основной офис разработки — в Екатеринбурге, второй — в Санкт Петербурге, и представительский офис — в Москве. Команда продукта TradeDealer — это 40 специалистов, среди которых талантливые разработчики, проектные и продуктовые менеджеры, бизнес и digital аналитики, маркетологи, аккаунт-менеджеры и поддержка, которую любят наши клиенты.   Digital Платформа TradeDealer — продукт компании ООО «Трейдинс.ру». Artsofte, частью которой мы являемся – IT компания, специализирующаяся на разработке отраслевого программного обеспечения. В составе компании 4 отраслевых продукта, digital-агентство и собственный интегратор. Artsofte входит в ТОП-10 поставщиков SaaS-решений в России по исследованию CNews Analytics и является резидентом ИТ-кластера инновационного центра Сколково. А еще мы сделали лучший интернет-банк для физических лиц в России. Мы обещаем, что не будет однообразных макетов. Будет больше творчества и меньше рутины. Вы сами должны решать, что плохо, а что круто, поэтому самостоятельность — одно из важных качеств. Мы рассчитываем, что если вы захотите, то вырастите в крутого frontend-разработчика (с вами в паре всегда будет работать наш лучший angular-разработчик). В компании Artsofte работает больше 200 профессиональных и талантливых сотрудников. Сейчас мы ищем PHP-разработчика (а full-stack — еще лучше ;-) в команду TradeDealer. Кого мы ищем:  человека, который не просто знаком со словами: PHP, базы данных, рефакторинг, MVC, бизнес-логика, но и знающего, что это такое на практике; специалиста, умеющего решать поставленные задачи и формулировать собственные предложения; человека, знающего и умеющего программировать на PHP 5/7, MySQL 5.6+, AngularJS, приветствуется опыт работы с Symfony 2/3, Laravel, Yii 1/2, MongoDB, Redis, Percona, Docker.  Что мы предлагаем:  Возможность создавать новые классы продуктов и систем и менять целые отрасли. Принимать активное участие в развитии компании и влиять на развитие продуктов. Это не тоже самое, что быть винтиком в огромной корпорации. Работать в сильном и дружном коллективе, одном из лучших в столице Урала.  Кого мы ищем:  программиста, который будет помогать в решении задач своим коллегам и не бояться спрашивать о непонятных вещах в текущем проекте; члена команды, который вместе с ней будет обсуждать новые фичи и оперативно их реализовывать; разработчика, не просто занимающегося выполнением «тикетов», а понимающего, что каждое его действие будет связано с достижениями целей нашего проекта; профессионала, одержимого новыми фичами, готового и умеющего их быстро запускать;  Чего ожидаем от сотрудников?  нацеленность на результат, а не на процесс; желание постоянно развиваться и учиться новому; брать ответственность за результат, которого команда должна достичь в целом, а не только за свои задачи; тягу к технологиям; умение работать в команде, принимать объективную обратную связь и помогать товарищам.  Условия:  высокий оклад (итоговую ставку определяем по результатам собеседования); интересные проекты, возможность обучения и самореализации; просторный офис в формате open space в центре города (Малышева / Луначарского); пятидневная рабочая неделя; трудоустройство согласно ТК РФ и белая зарплата; начало работы не позднее 11:00, график 5 / 2, 8 часов + 1 час на обед; безлимитный specialty кофе, чай, печеньки, фрукты, несколько переговорок и зона для игры в настольный теннис с сильными соперниками; льготные завтраки на 2 этаже в BOLSHOY от наших друзей; охраняемые авто- и вело- парковки; внутренние корпоративные мероприятия и внешние конференции для профессионального развития; веселые и дружные корпоративные праздники. ";"  высокий оклад (итоговую ставку определяем по результатам собеседования); интересные проекты, возможность обучения и самореализации; просторный офис в формате open space в центре города (Малышева / Луначарского); пятидневная рабочая неделя; трудоустройство согласно ТК РФ и белая зарплата; начало работы не позднее 11:00, график 5 / 2, 8 часов + 1 час на обед; безлимитный specialty кофе, чай, печеньки, фрукты, несколько переговорок и зона для игры в настольный теннис с сильными соперниками; льготные завтраки на 2 этаже в BOLSHOY от наших друзей; охраняемые авто- и вело- парковки; внутренние корпоративные мероприятия и внешние конференции для профессионального развития; веселые и дружные корпоративные праздники. ";Специалиста, умеющего решать поставленные задачи и формулировать собственные предложения. Человека, знающего и умеющего программировать на PHP 5/7, MySQL 5...;;"PHP; PHP5; PHP7; MySQL5.6; AngularJS; jQuery; Symfony; symfony2; Symfony3; Yii; Laravel; MongoDB; Redis; Percona; Docker; Веб-программирование; Программист; ООП; Git; Nginx";445;0.037037037037037035;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
