;Index;name;city;min_salary;max_salary;company;published_at;min_experience;max_experience;schedule;employment;description;conditions;requirement;responsibility;key_skills;id;days
20;69;Программист С++/Qt;Екатеринбург;60000.0;120000.0;Прософт-Биометрикс;2019-11-12T09:51:54+0300;1;3;Полный день;Полная занятость;"Направление деятельности: биометрические системы контроля доступа и учета рабочего времени. Команда отдела биометрических систем разрабатывает биометрическую систему BioSmart. В нее входят ПО BioSmart Studio, контроллеры и терминалы по венам ладони и отпечаткам пальца. Мы ищем коллегу, которого надеемся увлечь биометрией. Основные задачи:  разработка клиентских и серверных приложений для систем биометрической идентификации; поддержка системы BioSmart; участие в проектах по внедрению системы BioSmart; разработка требований к новому функционалу приложений; разработка тестов; разработка документации; Участие в тестировании приложений.  Требования к кандидату:  опыт разработки на С++ не менее 2 лет; опыт разработки с использованием фреймворка Qt не менее 1 года; использование git или другой CVS; работа с системами баг-трекинга; знание SQL (postgresql).  Мы предлагаем:  заработная плата: оклад + премии, стартовые условия обсуждаются в зависимости от квалификации, опыта работы; трудовые отношения в полном соответствии с ТК РФ; ДМС, компенсация спортивного абонемента; место работы: Зоологическая. ";"  заработная плата: оклад + премии, стартовые условия обсуждаются в зависимости от квалификации, опыта работы; трудовые отношения в полном соответствии с ТК РФ; ДМС, компенсация спортивного абонемента; место работы: Зоологическая. ";Опыт разработки на С++ не менее 2 лет. Опыт разработки с использованием фреймворка Qt не менее 1 года. ;Разработка клиентских и серверных приложений для систем биометрической идентификации. Поддержка системы BioSmart. Участие в проектах по внедрению системы BioSmart. ;"C++; Qt; Git; Linux";85;23.0
21;19;Middle developer C#;Новосибирск;70000.0;120000.0;ИнСистем;2019-11-20T11:46:38+0300;1;3;Полный день;Полная занятость;Основные обязанности:  Разработка высоконагруженных систем. Поддержка и сопровождение текущих проектов.  Для нас важно: :  Опыт разработки более 2х лет. Знание C#, RabbitMQ, LINQ, Git, MySQL, MongoDB, WCF, .NET Framework Опыт работы с реляционными базами данных.  Будет плюсом:  Опыт: Mysql, MongoDB, RabbitMQ, ClickHouse, ElasticSearch. Знания: Machine Learning, Blockchain technology, математическая статистика и теория вероятностей.  Мы предлагаем:  Итоговый уровень ЗП зависит от пожеланий и профессионально уровня кандидата. Комфортный, современный офис. Оформление по ТК РФ. Гибкое начало рабочего дня. Интересные и сложные и задачи. Удобное, оборудованное всем необходимым, рабочее место. Перспективы материального и профессионального роста. Корпоративные обеды + безлимитные: чай, кофе. Современный подход к управлению, постановке задач, процессам. ;  Итоговый уровень ЗП зависит от пожеланий и профессионально уровня кандидата. Комфортный, современный офис. Оформление по ТК РФ. Гибкое начало рабочего дня. Интересные и сложные и задачи. Удобное, оборудованное всем необходимым, рабочее место. Перспективы материального и профессионального роста. Корпоративные обеды + безлимитные: чай, кофе. Современный подход к управлению, постановке задач, процессам. ;Опыт разработки более 2х лет. Знание C#, RabbitMQ, LINQ, Git, MySQL, MongoDB, WCF, .NET Framework. Опыт работы с реляционными...;Разработка высоконагруженных систем. Поддержка и сопровождение текущих проектов.;".NET Framework; C#; LINQ; SQL; WPF";90;15.0
22;75;Математик-программист С++;Новосибирск;70000.0;120000.0;Кадровое агентство Алексея Сухорукова;2019-11-18T08:44:00+0300;0;0;Полный день;Полная занятость;Российская дочка бельгийской компании, а также часть глобальной Шведской корпорации, с представительствами в 70 странах мира и командой разработчиков более 200 человек приглашает в свою команду программиста C++. Компания занимается разработкой популярной системы автоматизации проектирования, объединяющей 2D черчение и прямое 3D моделирование в рамках собственной платформы. Продукт обладает широкими возможностями параметризации и специализированных инструментов в области машиностроительного (MCAD) и архитектурно-строительного проектирования (BIM) и занимает уверенные лидирующие позиции на рынке. Компания предлагает гибкий график и белую заработную плату с ежегодной индексацией. Для работы необходимы:  Уверенные базовые знания C++ Хорошая математическая подготовка: аналитическая геометрия, дискретная математика Понимание ООП Компания готова к сотрудничеству, как с опытными программистами, так и со вчерашними студентами, имеющими собственные некоммерческие проекты на C++ и хорошую теоретическую подготовку  Вам предстоит:  Участие в коллективной разработке САПР Разработка конечно-пользовательских инструментов параметрического и прямого моделирования трехмерных тел и поверхностей, генерации чертежных видов по трехмерным моделям Реализация эффективных алгоритмов Создание и тестирование нового кода Сопровождение существующего кода  Компания предлагает:   Гибкий, возможно частично удаленный график работы Отпуск общей продолжительностью пять недель Белую заработную плату, а также доплаты по больничным листам до уровня реальной з/п Еженедельные обеды с командой по пятницам вне офиса Корпоративные мероприятия, такие как выезды с семьей на Алтай Корпоративное изучение английского языка для разных уровней в группах по 2-3 человека Оплачиваемую парковку Заработную плату для кандидатов без опыта – 70.000 руб. и от 110.000 для кандидатов, имеющих опыт разработки аналогичных продуктов Комфортный офис в Академгородке с уютной кухней, где всегда есть свежие фрукты и различные закуски  Ждем ваших резюме!;;Понимание ООП. Компания готова к сотрудничеству, как с опытными <highlighttext>программистами</highlighttext>, так и со вчерашними студентами, имеющими собственные некоммерческие проекты на...;Участие в коллективной разработке САПР. Разработка конечно-пользовательских инструментов параметрического и прямого моделирования трехмерных тел и поверхностей, генерации чертежных видов...;" SQL;C#; Git; C#; .NET Framework";91;17.0
23;86;Программист C#;Санкт-Петербург;80000.0;120000.0;ИРИСОФТ;2019-11-18T00:35:36+0300;3;6;Полный день;Полная занятость;Обязанности:   Индивидуальные проекты различной степени сложности и трудоемкости, рассчитанные на самостоятельного и ответственного программиста.   Требования:  .NET via C# frontend (Core, WinForms, WPF)  Пожелания:  JavaScript и/или TypeScript Node.js C++ Java SE  Весомым плюсом будет опыт разработки в следующих отраслях:  Инженерно-конструкторская работа (CAD/CAM) Системы управления данными (PDM/PLM) Архитектурно-строительное направление (BIM)  Условия:  Стабильная интересная работа Материальное вознаграждение, растущее вместе с достижениями Гибкий график и удаленная работа после наработки опыта. ;  Стабильная интересная работа Материальное вознаграждение, растущее вместе с достижениями Гибкий график и удаленная работа после наработки опыта. ;NET via C# frontend (Core, WinForms, WPF). JavaScript и/или TypeScript. C++. Java SE. Весомым плюсом будет опыт разработки в...;Инженерно-конструкторская работа (CAD/CAM). Системы управления данными (PDM/PLM).;"Java; C#; HTML; SQL; XML; ООП; JavaScript; C++; Английский язык; TypeScript; Node.js; .NET Framework";93;17.0
24;21;Программист .NET;Екатеринбург;80000.0;120000.0;Экстенсив;2019-11-18T06:07:52+0300;1;3;Гибкий график;Полная занятость;Компания Xtensive ищет опытных и талантливых .Net разработчиков. Наша компания разрабатывает решения и продукты, которые используются не только в России, но и за рубежом: от ORM-решений до систем автоматизации производств. Среди наших партнеров и клиентов есть компании в США и Европе.Если для Вас важен карьерный рост и профессиональное развитие, если Вы хотите заниматься интересными проектами - мы ждем Вас. Мы абсолютно конкурентоспособны в части зарплат. Возможны командировки в Европу (Бельгия). Возможность удаленной работы и\или компенсации за переезд в Екатеринбург обсуждаемы. Мы будем рады как опытным разработчикам, так и талантливым выпускникам ВУЗов. Работать у нас Интересно   Мы используем самые современные технологии, фреймворки, инструменты и методологии разработки.   Мы любим, хотим и умеем развиваться. Если появляется технология, которая по объективным показателям превосходит то, что у нас используется сейчас, то мы её внедряем. То же самое касается и процессов разработки.   Быстрый рост проекта, а также его размер на данный момент, гарантирует наличие огромного количества сложных и интересных задач. Вам точно не придётся скучать без дела и придумывать себе работу.   Мы умеем слушать и слышать всех участников проекта, вне зависимости от его роли. Каждый может предложить, обосновать и “продать” идею, мысль, процесс, которые будут использованы в масштабе всей большой компании.   Большое количество разноплановых задач, команд и отделов позволяют находить место, где интересно работать именно Вам. Разнообразие задач велико и включает в себя работу над понятным, красивым и удобным пользовательским интерфейсом, сложной и запутанной бизнес-логикой, продумывание архитектуры отдельных компонентов и больших подсистем, настройка и поддержка сложной облачной архитектуры и сервисов, интеграция с разнообразными сторонними сервисами и инструментами, искусственный интеллект и машинное обучение, обработка сложных данных и многое другое.   Мы поощряем стремление развиваться. Если вы хотите “просто делать свою работу”, то наверное, нам не по пути. Проект и компания растут очень быстро, и каждый участник должен двигаться вперёд вместе с ними. Компания поддерживает развитие и готова помогать работнику в его стремлении расти и совершенствоваться. Если вы видите, что на текущем месте ваш рост как профессионала остановился, то просто скажите об этом нам и мы вместе найдём решение.   Работать у нас Удобно   Возможность частичной или полностью удалённой работы. Удалённым работникам мы также можем предложить посетить наш офис в Екатеринбурге для обмена опытом.   Для работающих в офисе у нас созданы комфортные условия, которые удовлетворяют всем современным требованиям.   Работать у нас Выгодно   Мы готовы предложить вам трудоустройство в полном соответствии с ТК РФ, полностью официальной заработной платой и полным социальным пакетом.   Конкурентная заработная плата, которая обсуждается по результатам собеседования. Вилка очень гибкая и конкретная цифра зависит лишь от того, как вы себя проявите. Примерный ориентир это 100-120 т.р. в месяц “на руки”.  Мы верим, что вы - настоящий профессионал, и мы обязательно проверим это на собеседовании, поэтому вместо описания банальных (но от того не менее важных) требований, вроде ответственности, умения работать в команде и прочего, мы просто перечислим некоторые ключевые слова, чтобы вы знали, на что ориентироваться.  Чем предстоит заниматься:  Разработка функционала MES-системы. Участие в проектировании архитектуры системы в целом.  Кого мы хотим видеть в своей команде Мы верим, что вы - настоящий профессионал, и мы обязательно проверим это на собеседовании, поэтому вместо описания банальных (но от того не менее важных) требований, вроде ответственности, умения работать в команде и прочего, мы просто перечислим некоторые ключевые слова, чтобы вы знали, на что ориентироваться.  Знание платформы .NET Framework и языка C#. Понимание SQL. Знание ООП. Алгоритмы и структуры данных. Умение отличать хороший код от плохого. Понимание принципов асинхронного и многопоточного программирования. Знание или опыт работы с: WPF, WCF. Опыт работы с системами контроля исходного кода Mercurial (или SVN или Git). Знание MS SQL Server (или другой СУБД). ;;Знание платформы .NET Framework и языка C#. Понимание SQL. Знание ООП. Алгоритмы и структуры данных. Умение отличать хороший код от...;Разработка функционала MES-системы. Участие в проектировании архитектуры системы в целом.;" SQL;C#; Git; C#; .NET Framework";94;17.0
25;47;Разработчик .NET;Екатеринбург;80000.0;120000.0;Экстенсив;2019-11-18T06:07:15+0300;1;3;Полный день;Полная занятость;Компания Xtensive ищет опытных и талантливых .Net разработчиков в проект ServiceTitan. Немного о проекте и о нас Компания Xtensive уже много лет сотрудничает с компанией ServiceTitan, работая над одноимённым проектом. С каждым годом наше сотрудничество только укрепляется и расширяется, поэтому работая у нас вы в полной мере сможете увидеть и ощутить, каково это создавать продукт, который делает жизнь сотен тысяч людей проще и комфортнее. Работать у нас Интересно   Мы используем самые современные технологии, фреймворки, инструменты и методологии разработки.   Мы любим, хотим и умеем развиваться. Если появляется технология, которая по объективным показателям превосходит то, что у нас используется сейчас, то мы её внедряем. То же самое касается и процессов разработки.   Быстрый рост проекта, а также его размер на данный момент, гарантирует наличие огромного количества сложных и интересных задач. Вам точно не придётся скучать без дела и придумывать себе работу.   Мы умеем слушать и слышать всех участников проекта, вне зависимости от его роли. Каждый может предложить, обосновать и “продать” идею, мысль, процесс, которые будут использованы в масштабе всей большой компании.   Большое количество разноплановых задач, команд и отделов позволяют находить место, где интересно работать именно Вам. Разнообразие задач велико и включает в себя работу над понятным, красивым и удобным пользовательским интерфейсом, сложной и запутанной бизнес-логикой, продумывание архитектуры отдельных компонентов и больших подсистем, настройка и поддержка сложной облачной архитектуры и сервисов, интеграция с разнообразными сторонними сервисами и инструментами, искусственный интеллект и машинное обучение, обработка сложных данных и многое другое.   Мы поощряем стремление развиваться. Если вы хотите “просто делать свою работу”, то наверное, нам не по пути. Проект и компания растут очень быстро, и каждый участник должен двигаться вперёд вместе с ними. Компания поддерживает развитие и готова помогать работнику в его стремлении расти и совершенствоваться. Если вы видите, что на текущем месте ваш рост как профессионала остановился, то просто скажите об этом нам и мы вместе найдём решение.   Работать у нас Удобно   Действительно гибкий рабочий график. Только команда решает, когда и в каком режиме они работают наиболее эффективно. Нам важен результат, а не время, когда вы приходите в офис или открываете ноутбук.   Возможность частичной или полностью удалённой работы. Удалённым работникам мы также можем предложить посетить наш офис в Екатеринбурге для обмена опытом.   Для работающих в офисе у нас созданы комфортные условия, которые удовлетворяют всем современным требованиям. Можно было бы написать про печеньки, теннисный стол, PS, и, конечно, мощные рабочие станции, но мы не будем так банальны. Хотя, всё же написали.   Работа у нас открывает Новые Перспективы   Работая у нас, у вас появляется возможность периодически посещать главный офис компании ServiceTitan в Лос-Анджелесе, США, в рамках командировок. В ходе поездки вы увидите, как работают передовые технологические компании, сможете обсудить любые рабочие вопросы и проекты, а также обменяться опытом и научиться чему-то новому у коллег и сами чему-то их научить.   Если вы действительно ценный специалист и не против значительных перемен в своей жизни ради открытия новых перспектив, мы можем предложить вам возможность оформления рабочей визы в США. Каждый случай рассматривается отдельно, но это не пустые слова, а вполне реальная возможность.   Работать у нас Выгодно   Мы готовы предложить вам трудоустройство в полном соответствии с ТК РФ, полностью официальной заработной платой и полным социальным пакетом.   Конкурентная заработная плата, которая обсуждается по результатам собеседования. Вилка очень гибкая и конкретная цифра зависит лишь от того, как вы себя проявите. Примерный ориентир это 100-120 т.р. в месяц “на руки”.   Кого мы хотим видеть в своей команде Мы верим, что вы - настоящий профессионал, и мы обязательно проверим это на собеседовании, поэтому вместо описания банальных (но от того не менее важных) требований, вроде ответственности, умения работать в команде и прочего, мы просто перечислим некоторые ключевые слова, чтобы вы знали, на что ориентироваться.   Высшее или незаконченное высшее техническое образование.   Хорошее знание английского языка - как минимум, свободное чтение.   Знание классических алгоритмов и структур данных, умение их использовать.   C# , ASP.NET MVC, .Net Core.   SQL (MSSQL или любая другая БД).   HTML5, CSS, JS, React.   Git, unit testing, debugging, profiling, Visual Studio, etc.   Agile, Scrum, Kanban.   Бонус: стек Windows Azure и разработка гибридных приложений на Apache Cordova.  ;;Высшее или незаконченное высшее техническое образование. Хорошее знание английского языка - как минимум, свободное чтение. Знание классических алгоритмов и структур данных...;;" SQL;C#; Git; C#; .NET Framework";95;17.0
26;89;Разработчик .NET/С# (Middle);Новосибирск;80000.0;120000.0;Восток-Сервис-Кузбасс;2019-11-18T07:54:48+0300;1;3;Полный день;Полная занятость;"В Новосибирский филиал ООО Восток-Сервис-Кузбасс требуется разработчик .NET/С# для работы с веб-проектами. В связи с расширением штата и объема работы, ищем опытных разработчиков. Требования:  знания C#, ASP.NET MVC, SQL и большое желание учиться и развиваться как .NET разработчик знания и практический опыт работы с JavaScript, AJAX, jQuery опыт разработки до 3 лет желание обучаться и развиваться умение работать в команде  Мы предлагаем:  интересные проекты, дружный коллектив официальное трудоустройство и соц. пакет; возможность развития и карьерного роста; внеочередной оплачиваемый отпуск на время сессии (если Вы учитесь); комфортный офис в центре города и дружный коллектив удаленная работа исключена.  Резюме отправлять, в теме письма указывать Разработчик .NET/С#.";"  интересные проекты, дружный коллектив официальное трудоустройство и соц. пакет; возможность развития и карьерного роста; внеочередной оплачиваемый отпуск на время сессии (если Вы учитесь); комфортный офис в центре города и дружный коллектив удаленная работа исключена.  Резюме отправлять, в теме письма указывать Разработчик .NET/С#.";Знания C#, ASP.NET MVC, SQL и большое желание учиться и развиваться как .NET <highlighttext>разработчик</highlighttext>. Знания и практический опыт работы с...;;"C#; JavaScript; ASP.NET; HTML; MVC; jQuery; SQL";101;17.0
27;96;Программист С++;Екатеринбург;82727.27;120000.0;SHIFU;2019-11-07T09:32:37+0300;3;6;Удаленная работа;Полная занятость;Наша компания занимается разработкой для зарубежных компаний.   Требования:  Нужен опытный C++ разработчик под Windows платформу Опыт от 3-х лет в указанной области Опыт работы с MFC Проект технически сложный, много кастомного кода, поэтому знания каких-то определенных библиотек мы не требуем, нужно просто очень хорошо разбираться в языке и уметь разрабатывать под разные платформы. Опыт использования чистого C++ а не только QT Английский разговорный (важно понимать и уметь донести свою мысль).    Условия:  Удаленная работа Полная загрузка на долгий срок Если находитесь в Екатеринбурге, то есть офис в центре города Доброжелательный коллектив Технически-грамотное руководство Чай + печеньки ;  Удаленная работа Полная загрузка на долгий срок Если находитесь в Екатеринбурге, то есть офис в центре города Доброжелательный коллектив Технически-грамотное руководство Чай + печеньки ;Нужен опытный C++ <highlighttext>разработчик</highlighttext> под Windows платформу. Опыт от 3-х лет в указанной области. Опыт работы с MFC. ;Технически-грамотное руководство.;" SQL;C#; Git; C#; .NET Framework";112;28.0
28;76;C++ разработчик алгоритмов геометрического моделирования;Новосибирск;65000.0;110000.0;Ледас;2019-11-20T06:16:46+0300;1;3;Гибкий график;Полная занятость;Компания ЛЕДАС хорошо известна на международном рынке как ведущий разработчик САПР и инженерного ПО. Мы занимаемся наукоёмким программированием, разрабатываем продвинутые алгоритмы и уникальные приложения. География наших партнёров обширна, как обширна и область наших интересов. Нам нужен Программист на языке C++ для разработки и реализации алгоритмов вычислительной геометрии моделирования 3D тел в машиностроении и архитектуре, а также в обработке сеточного представления поверхностей в области цифровой медицины. Неизменным и необходимым условием является хорошая математическая подготовка. Для тех, кто не знаком со спецификой разработки инженерного ПО, проект даст возможность узнать изнутри устройство математики CAD приложений. В разрабатываемом функционале будет необходимо сочетать высокое качество, отличную производительность, разумное потребление памяти и кроссплатформенность, при этом следить за чистотой кода и поддерживать работоспособность на тестовой базе размером до нескольких тысяч сценариев. Требования   Высшее математическое или инженерное образование   Знание C/C++   Понимание и применение принципов ООП, паттернов проектирования   Хорошее знание и понимание математики: аналитической геометрии, алгоритмов на графах, численных методов, мат. анализа   Умение объяснить, почему выбранное решение или алгоритм является лучшим   Плюсом будет Знание следующих технологий:   MS Visual Studio / GCC / CMake   Svn / Git / JIRA / Phabricator / Jenkins / TeamCity / Nunit / TestComplete / TestLink   C# / Python / JavaScript / TypeScript   OpenGL / DirectX / WebGL / three.js   Qt / WPF / WCF   Опыт программирования микроконтроллеров / станков с ЧПУ / CNC   Будет не лишним   Знание английского языка   Опыт работы с CAD-приложениями   Условия   Уютный и современный офис в технопарке Академгородка   Официальное трудоустройство согласно ТК РФ, белая зарплата, оплачиваемые больничные и отпуск   Полная (предпочтительно) или частичная занятость, гибкий график, возможность частично удаленной работы   Частичная компенсация затрат на спорт и изучение английского языка   Кофе, чай, конфеты, бутерброды и фрукты на кухне   Молодой дружный коллектив, играем в настольный теннис, знаем про Scrum/Agile и всё остальное, каждый пятый сотрудник - кандидат наук  ;;Высшее математическое или инженерное образование. Знание C/C++. Понимание и применение принципов ООП, паттернов проектирования. Хорошее знание и понимание математики...;Для тех, кто не знаком со спецификой разработки инженерного ПО, проект даст возможность узнать изнутри устройство математики CAD приложений. ;C++;113;15.0
29;29;.NET разработчик / Web-разработчик;Тюмень;40000.0;100000.0;СибГеоПроект;2019-11-20T09:40:19+0300;3;6;Полный день;Полная занятость;"Обязанности:  проектирование и разработка программного обеспечения  Требования:  Высшее образование; Знание платформы Microsoft .NET 4.5 и выше / .NET Core 2, C#, ASP.NET Core; Знание JavaScript / TypeScript; Знание основ SQL.  Условия:  Трудоустройство в соответствии с ТК РФ; Режим работы: будни с 9 до 18; Возможна удаленная работа; Форма оплаты: оклад + премия; Офис в центре города; Отсутствие дресс-кода в разумных пределах. ";"  Трудоустройство в соответствии с ТК РФ; Режим работы: будни с 9 до 18; Возможна удаленная работа; Форма оплаты: оклад + премия; Офис в центре города; Отсутствие дресс-кода в разумных пределах. ";Высшее образование. Знание платформы Microsoft .NET 4.5 и выше / .NET Core 2, C#, ASP.NET Core. Знание JavaScript / TypeScript. ;Проектирование и разработка программного обеспечения.;"C#; JavaScript; Typescript; XAML; .NET; HTML; CSS";123;15.0
30;61;Разработчик C#;Тюмень;70000.0;100000.0;ФИДБЭК;2019-11-19T08:33:31+0300;3;6;Гибкий график;Полная занятость;Обязанности:  исправление и доработка существующей системы разработка нового функционала системы настройки инфраструктуры для поддержания работоспособности разработанных систем  Требования:  уверенные знания C# = .NET Framework + .NET Core (MVC, WebAPI, DI, Entity Framework и т.д.) опыт написания SQL-запросов (PostgreSQL) и умение грамотно проектировать архитектуру БД для приложений опыт работы с Git наличие знаний в области Nginx, Docker ПЛЮСОМ будут знания архитектуры высоконагруженных систем.  Условия:  просторный офис в центре города гибкий график работы (начало рабочего дня с 8, 9 или 10 утра) ;  просторный офис в центре города гибкий график работы (начало рабочего дня с 8, 9 или 10 утра) ;Уверенные знания C# = .NET Framework + .NET Core (MVC, WebAPI, DI, Entity Framework и т.д.). Опыт написания SQL-запросов...;Исправление и доработка существующей системы. Разработка нового функционала системы. Настройки инфраструктуры для поддержания работоспособности разработанных систем.;"C#; NET Core; REST; Git; PostgreSQL";131;16.0
31;34;Программист C++;Санкт-Петербург;30000.0;90000.0;Кликнет;2019-11-19T15:50:55+0300;1;3;Гибкий график;Полная занятость;"О компании: Отделу перспективных разработок группы компаний КЛИКНЕТ требуются программисты на проекты по следующим направлениям разработок - облачные сервисы и распределённые системы, Интернет вещей, программирование под Андроид. ​​​​​​Требования: - Базовые знанияЗнания в области процедурного и объектно-ориентированногопрограммирования, парадигмы модульного программирования. Знаниеразличий между транслируемыми и интерпретируемыми языкамипрограммирования, языками высокого и низкого уровня. Понимание принципов работы распределенных систем, кластерных систем, архитектуры типа клиент-сервер, базовые знания по технологии виртуализации. - Программирование и отладкаОпыт программирования и отладки программ на языках C/C++, знание Java, python/Django и/или Ruby/Ruby on Rails, знания по Web-программированию с использованием Javascript. - Опыт работы с ОСВажен опыт работы с OC Linux и иcпользования её в качестве среды разработки, знание архитектуры компьютеров и встроенных систем. - БД Знание принципов работы баз данных, SQL и NoSQL, построения распределенных баз данных и интерфейсов к ним. Умение работать с MySQL, MS SQL, Oracle DB. -Основные направления разработок - облачные сервисы и распределённые системы, Интернет вещей, программирование под Андроид. Обязанности: - соблюдение всех правил компании - подписание договора NDA - соглашение о конфиденциальности; Программист должен знать: - руководящие и нормативные материалы, регламентирующие методы разработки алгоритмов и программ и использования вычислительной техники при обработке информации, основные принципы структурного программирования; - виды программного обеспечения; - технико-эксплуатационные характеристики, конструктивные особенности, назначение и режимы работы ЭВМ, правила ее технической эксплуатации; - технологию автоматической обработки информации; - виды технических носителей информации; - методы классификации и кодирования информации; - формализованные языки программирования; - действующие стандарты, системы счислений, шифров и кодов; - порядок оформления технической документации; - передовой отечественный и зарубежный опыт программирования и использования вычислительной техники; Условия: от 30-45 тысяч база + месячная премия до 100% оклада, если сроки соблюдаются.  "; от 30-45 тысяч база + месячная премия до 100% оклада, если сроки соблюдаются.  ;Умение работать с MySQL, MS SQL, Oracle DB. <highlighttext>Программист</highlighttext> должен знать: - руководящие и нормативные материалы, регламентирующие методы разработки алгоритмов и...;соблюдение всех правил компании. - подписание договора NDA - соглашение о конфиденциальности. - технологию автоматической обработки информации. - виды технических носителей информации.;" SQL;C#; Git; C#; .NET Framework";144;15.0
