;Index;name;city;min_salary;max_salary;company;published_at;min_experience;max_experience;schedule;employment;description;conditions;requirement;responsibility;key_skills;id;days
17;20;Программист С#;Екатеринбург;70000.0;80000.0;Сеть кинотеатров Премьер-Зал;2019-11-18T11:41:47+0300;1;3;Полный день;Полная занятость;"Сети кинотеатров Премьер зал нужен идейный и творческий разработчик.В нашей компании мы разрабатываем большие и интересные проекты.Мы ищем специалиста с опытом разработки C# Требования: - профильное образование: IT, техническое; - опыт разработки на C#; - умение писать SQL-запросы; - опыт работы с WPF, ASP.NET MVC, T-SQL, Entity Framework, Web API; - дополнительным плюсом будут знание и опыт работы с: jQuery, AngularJS, Android SDK или Xamarin; - готовность работать в режиме многозадачности. Обязанности: - разработка и поддержка Back-end и Front-end приложений под Windows и Microsoft Azure; - расширение перечня поддерживаемого торгового оборудования; - разработка Web-виджетов на сайт; - ведение документации Мы предлагаем вам:  официальное трудоустройство согласно ТК РФ; интересные задачи; дружный и молодой коллектив; работа на постоянной основе   ЗП 2 раза в месяц, без задержек, Вся белая  Если Вы настоящий программист, любите свое дело, интересуетесь новыми технологиями и ищете стабильное, постоянное место работы, то мы будем рады рассмотреть Ваше резюме.";;профильное образование: IT, техническое. - опыт разработки на C#. - умение писать SQL-запросы. - опыт работы с WPF, ASP.NET MVC, T-SQL...;разработка и поддержка Back-end и Front-end приложений под Windows и Microsoft Azure. - расширение перечня поддерживаемого торгового оборудования. - ;"C#; ASP.NET; WPF; SQL";163;2.0
18;77;Junior программист С#;Москва;55000.0;70000.0;АРМО, ГК;2019-11-19T12:52:06+0300;0;0;Полный день;Полная занятость;"Обязанности:  Разработка новой функциональности Анализ существующего кода (поиск и выявление ошибок) Тестирование написанного кода.  Требования:  Знание C# Понимание принципов ООП Английский язык на уровне чтения технической документации Готовность выполнить тестовое задание.  Условия:  оклад обсуждается на собеседовании, премии по итогам работы, оформление по ТК‚ отпускные‚ больничные по ТК; добровольное медицинское страхование (включая стоматологию); график работы: 5/2 с 8-30 до 17-30; дружный коллектив‚ стабильность, обучение, профессиональный рост. ";"  оклад обсуждается на собеседовании, премии по итогам работы, оформление по ТК‚ отпускные‚ больничные по ТК; добровольное медицинское страхование (включая стоматологию); график работы: 5/2 с 8-30 до 17-30; дружный коллектив‚ стабильность, обучение, профессиональный рост. ";Знание C#. Понимание принципов ООП. Английский язык на уровне чтения технической документации. Готовность выполнить тестовое задание.;Разработка новой функциональности. Анализ существующего кода (поиск и выявление ошибок). Тестирование написанного кода.;"C#; SQL; ASP.NET; C#; Git";171;1.0
19;35;Junior C# разработчик;Новосибирск;40000.0;60000.0;FullStack;2019-11-20T12:36:19+0300;1;3;Полный день;Полная занятость;Компания занимается разработкой нескольких крупных веб проектов для западного рынка в области недвижимости, рекламы и управления контентом. Готовы рассмотреть программистов не имеющих опыта в разработке, но желающих развиваться в сфере веб технологий на платформе .NET. В таком случае обязательно присылайте ссылку на примеры вашего кода в GitHub. В компании качество кода ценится превыше всего, поэтому аккуратность, внимательность к деталям и перфекционизм будут оценены и могут компенсировать недостаток технических знаний на начальном этапе.   Требования:  Основные требования:  C# ООП   Желательно:  HTML Javascript   Не технические требования:  Английский на уровне чтения/понимания без словаря      Обязанности и задачи:  Разработка frontend/backend    Условия:  40 часовая рабочая неделя в офисе (гибкий график) Устройство по ТК Оплачиваемые занятия спортом Оплачиваемое питание Офис в центре города рядом с метро Использование всего спектра современных инструментов доступных для улучшения качества разработки: ReSharper, CI, юнит и интеграционное тестирование, Upsource (code review), GitHub, Slack ;  40 часовая рабочая неделя в офисе (гибкий график) Устройство по ТК Оплачиваемые занятия спортом Оплачиваемое питание Офис в центре города рядом с метро Использование всего спектра современных инструментов доступных для улучшения качества разработки: ReSharper, CI, юнит и интеграционное тестирование, Upsource (code review), GitHub, Slack ;Основные требования: C#. ООП. Желательно: HTML. Javascript. Не технические требования: Английский на уровне чтения/понимания без словаря.;Разработка frontend/backend.;"C#; SQL; ASP.NET; C#; Git";185;0.0
20;71;Программист ASP.NET C#;Санкт-Петербург;102222.22;2300.0;FullDive;2019-11-18T21:35:50+0300;3;6;Полный день;Полная занятость;"Привет, устали от Hyper-V, SSRS, SSMS, WCF и других EF? Слышали как круто в опен стеке или открываете консоль пока коллеги не видят? Переходите на светлую сторону! У нас развесистый бекэнд на кубере в google cloud. Если вы: знаете как писать годный код и чем он отличается от технического долга, знаете что такое покрытие тестами, как написать в код ревью так, чтобы не обидеть, но и не допустить непоправимого и просто хороший человек и ещё и инженер - приходите поговорить. Что мы ждем от Вас:  Опыт разработки современных web-приложений; Знание основных прикладных протоколов, используемых в веб приложениях; Умение работать в команде; Технический английский.  Желательно:  Навыки работы любым серверным языком; Опыт построения процессов развертывания веб приложений и сервисов; Знание Docker и умение его использовать на практике; MongoDB и neo4j; Понимание особенностей разработки в облачных инфраструктурах.  Обязанности:  Реализация серверного API (typescript); Создание и настройка полного цикла сопровождения программных продуктов (kubernetes, docker, метрики, CI/CD) Поддержка существующего серверных технологий и внедрение нового функционала (microservices, postgresql/mongodb, prometheus, kubernetes/docker и т.п.) ";;Опыт разработки современных web-приложений. Знание основных прикладных протоколов, используемых в веб приложениях. Умение работать в команде. Технический английский. ;Реализация серверного API (typescript). Создание и настройка полного цикла сопровождения программных продуктов (kubernetes, docker, метрики, CI/CD). Поддержка существующего серверных...;"JavaScript; ASP.NET; C#";216;2.0
21;42;Младший разработчик / Junior Developer (C#);Новосибирск;30000.0;110000.0;Кадвайс-Н;2019-11-18T12:18:40+0300;0;0;Гибкий график;Полная занятость;Привет. Меня зовут Рудниченко Константин, я технический директор в компании Cadwise. Мы хотим активно расти и ищем людей в команду. Дальше я немного расскажу о том, что и как мы делаем, кого мы ищем. О компании Cadwise — компания, занимающаяся разработкой программных продуктов для решения задач проектирования в области промышленного и гражданского строительства. Нами разрабатываются программные комплексы, автоматизирующие проектирование сетей электроснабжения, охранных и пожарных систем, систем оповещения, водоснабжения и канализации, структурированных кабельных систем. Сложно? Да! Интересно? Очень! Наши продукты, занимают лидирующие позиции в своей области, позволяют проектным организациям автоматизировать выполнение множества повседневных задач и не тратить время на рутину. Пишем на C#, но есть код и на C++. Мы считаем, что разработчик должен тестировать свой код через unit-тесты. Используем Slack для чатов, собираем продукты с помощью TeamCity, а задачи ведем в YouTrack. Не любим бюрократию, неважно, сколько человек сидит за компьютером, важно сколько работы выполняет. О проекте Сейчас мы находимся практически на старте разработки нового поколения наших продуктов. Новый продукт должен объединить в себе возможность проектирования всех инженерных систем, дать возможность одновременной(параллельной) работы над одним и тем же объектом проектирования. Задачи разные: от разработки GUI до алгоритмов и архитектурных челленджей. Пара слов о стеке технологий:   C# .net framework, но мы работаем и думаем над тем, чтобы всё завелось под dotnet core   C++ для интеграции с CAD платформой   WPF   nUnit   CI на Teamcity   Mercurial(HG) для версионирования исходников   О команде Непосредственно над этим проектом сейчас работает 6 разработчиков и 1 тестировщик, все находятся в Новосибирске. Кроме того, мы в постоянном контакте с менеджерами продуктов, которые всегда на связи с нашими пользователями. Что ждем от кандидата  Понимание принципов OOP Профильное высшее образование Умение быстро включаться в работу команды, обучаться Способность самостоятельно искать решения возникающих задач Английский (свободное чтение технической документации) Будет плюсом:  Знание языков C#/C++ Опыт разработки Windows(WinForms, WPF) приложений Опыт работы с системами отслеживания ошибок Опыт работы с системами контроля версий Понимание принципов OOD, SOLID    Есть возможность совмещать с учебой.  ;;WPF. NUnit. Понимание принципов OOP. Профильное высшее образование. Умение быстро включаться в работу команды, обучаться. Способность самостоятельно искать решения возникающих...;Cadwise — компания, занимающаяся разработкой программных продуктов для решения задач проектирования в области промышленного и гражданского строительства. Нами разрабатываются программные комплексы...;"C#; SQL; ASP.NET; C#; Git";227;2.0
22;15;Программист С#;Тюмень;50000.0;100000.0;СКАУТ;2019-11-11T11:02:07+0300;1;3;Удаленная работа;Полная занятость;"Обязанности:- Проектирование и разработка CRM системы на базе bpmonline;- Доработка и поддержка введенных в эксплуатацию модулей системы;Требования:- Профильное техническое образование;- Знание ООП и теории БД;- Навыки программирования C# и JS;Условия:- Стабильные выплаты по результатам реализации частей проекта; - З/П сдельная; - Удаленная работа.";"- Стабильные выплаты по результатам реализации частей проекта; - З/П сдельная; - Удаленная работа.";Профильное техническое образование. - Знание ООП и теории БД. - Навыки программирования C# и JS.;"Проектирование и разработка CRM системы на базе bpm&#39;online. - Доработка и поддержка введенных в эксплуатацию модулей системы.";"C#; SQL; ASP.NET; C#; Git";240;9.0
23;94;Программист С#;Екатеринбург;50000.0;157500.0;СКАУТ;2019-11-11T10:51:11+0300;1;3;Удаленная работа;Полная занятость;"Обязанности:- Проектирование и разработка CRM системы на базе bpmonline;- Доработка и поддержка введенных в эксплуатацию модулей системы;Требования:- Профильное техническое образование;- Знание ООП и теории БД;- Навыки программирования C# и JS;Условия:- Стабильные выплаты по результатам реализации частей проекта; - З/П сдельная; - Удаленная работа.";"- Стабильные выплаты по результатам реализации частей проекта; - З/П сдельная; - Удаленная работа.";Профильное техническое образование. - Знание ООП и теории БД. - Навыки программирования C# и JS.;"Проектирование и разработка CRM системы на базе bpm&#39;online. - Доработка и поддержка введенных в эксплуатацию модулей системы.";"C#; SQL; ASP.NET; C#; Git";246;9.0
24;52;Программист С#;Новосибирск;55000.0;110000.0;ЭлектроКомплектСервис;2019-11-18T06:24:47+0300;1;3;Полный день;Полная занятость;"Задачи:  разработка и поддержка бизнес-приложений Корпоративной учетной системы рефакторинг кода разработка функциональных расширений и интеграционных механизмов системы Поддержка пользователей  От Вас:  образование высшее опыт работы на проектах с распределенными данными хорошее знание СУБД MS SQL Server 2008 и выше (навыки построения (оптимальных запросов на большом объеме данных) хорошее владение средой разработки Microsoft Visual Studio 2010/2012, хорошее знание .NET языки программирования - C#.NET, ASP.NET знание ООП (объектно-ориентированного программирования) общительность и доброжелательность, обучаемость, системное мышление, нацеленность на положительный результат.  Условия:  оформление по ТК РФ; полный соц. пакет; 5-дневная рабочая неделя; з/плата = оклад + премия; обучение; возможность профессионального развития; развитая корпоративная культура. дружный коллектив  График работы:пятидневка с 08:30 до 17:30 (выходной суббота, воскресенье)  ";"  оформление по ТК РФ; полный соц. пакет; 5-дневная рабочая неделя; з/плата = оклад + премия; обучение; возможность профессионального развития; развитая корпоративная культура. дружный коллектив  График работы:пятидневка с 08:30 до 17:30 (выходной суббота, воскресенье)  ";Образование высшее. Опыт работы на проектах с распределенными данными. Хорошее знание СУБД MS SQL Server 2008 и выше (навыки построения...;Разработка и поддержка бизнес-приложений Корпоративной учетной системы. Рефакторинг кода. Разработка функциональных расширений и интеграционных механизмов системы. Поддержка пользователей.;"C#; SQL; ASP.NET; C#; Git";254;2.0
25;42;Junior web разработчик C# / ASP.NET MVC;Москва;80000.0;133333.33;Лаборатория инноваций Амендо;2019-11-20T12:36:37+0300;1;3;Полный день;Полная занятость;Мы занимаемся разработкой лидирующих в рунете сайтов сообществ врачей и участников рынка фарма. Наша компания является членом инновационного центра «Сколково». Работать у нас интересно и свободно. Сейчас мы ищем в команду младшего разработчика для сопровождения и дальнейшего развития проектов. Обязанности:  участие в оценке трудоемкости задач, разработка нового функционала в соответствии с ТЗ, поддержка существующего кода, исправление ошибок.    Требования:  знание C#, ASP.NET MVC, знание ООП, знание основ Javascript, HTML, CSS, знание основ реляционных СУБД, опыт работы с MS SQL Server 2008, опыт работы с системами контроля версий (git, svn и т. п.) и таск-трекерами (Jira и т. п.).  Будет плюсом:  опыт работы с ORM (Entity Framework, NHibernate).    Условия:  активно развивающийся и лидирующий на рынке IT проект для работников здравоохранения, хорошее железо, ssd-диски, второй монитор, мы открыты для новых решений и технологий, оформление по ТК РФ, современный и просторный офис в районе м. Полежаевская или Беговая, дружный коллектив, чай, кофе, печеньки.  В сопроводительном письме, пожалуйста, обязательно укажите адреса ваших рабочих вэб проектов! А также ответьте на вопрос, почему вы подходите нам лучше других кандидатов.;  активно развивающийся и лидирующий на рынке IT проект для работников здравоохранения, хорошее железо, ssd-диски, второй монитор, мы открыты для новых решений и технологий, оформление по ТК РФ, современный и просторный офис в районе м. Полежаевская или Беговая, дружный коллектив, чай, кофе, печеньки.  В сопроводительном письме, пожалуйста, обязательно укажите адреса ваших рабочих вэб проектов! А также ответьте на вопрос, почему вы подходите нам лучше других кандидатов.;Знание C#, ASP.NET MVC. Знание ООП. Знание основ Javascript, HTML, CSS. Знание основ реляционных СУБД, опыт работы с MS SQL...;Участие в оценке трудоемкости задач. Разработка нового функционала в соответствии с ТЗ. Поддержка существующего кода, исправление ошибок.;"ООП; Git; MS SQL; C#; ASP.NET; MVC; HTML; CSS; JavaScript";278;0.0
26;53;Программист C#;Санкт-Петербург;80000.0;149550.0;Мицар;2019-11-18T17:50:03+0300;3;6;Полный день;Полная занятость;"Компания «Мицар» – разработчик и производитель медицинских систем для неврологии и функциональной диагностики. Наши системы продаются в России, Европе, США и других странах мира. В команду отдела разработки программного обеспечения требуется Программист. Обязанности:  Разработка Windows-приложений в среде Visual Studio, C#, платформа .Net Участие в создании новых и поддержке и модернизации текущих проектов на всех этапах жизненного цикла Тесное взаимодействие с другими участниками процесса разработки и выпуска ПО  Требования:  Высшее образование Опыт коммерческой разработки (C#, .Net, C++) от 3 лет Умение работать с системами контроля версий (SVN) и bug tracking system Знание английского языка на уровне свободного чтения технической документации Приветствуется опыт работы с DirectX Будет плюсом:  Работа с сетевыми технологиями и протоколами Знание технологий и опыт разработки ПО для работы с базами данных DеvExpress, ХPO/XAF, Microsoft Access Работа с записью, воспроизведением и обработкой аудио/видео данных (FFmpeg) Опыт написания инсталляторов Wix, InnoSetup    Условия:  Официальная заработная плата; ДМС + офисный врач за счет компании; Работа в небольшой стабильной, динамично развивающейся компании; Комфортные условия труда; Отпуск 28 календарных дней; Местонахождение: улица Оптиков, БЦ Лахта (10 минут от ст.м. «Старая Деревня»). ";"  Официальная заработная плата; ДМС + офисный врач за счет компании; Работа в небольшой стабильной, динамично развивающейся компании; Комфортные условия труда; Отпуск 28 календарных дней; Местонахождение: улица Оптиков, БЦ Лахта (10 минут от ст.м. «Старая Деревня»). ";Высшее образование. Опыт коммерческой разработки (C#, .Net, C++) от 3 лет. Умение работать с системами контроля версий (SVN) и bug...;Разработка Windows-приложений в среде Visual Studio, C#, платформа .Net. Участие в создании новых и поддержке и модернизации текущих проектов...;".NET Framework; C#; MS Visual Studio; Windows Forms; C++; ООП; SVN; Developer Express; MS Access";282;2.0
27;61;Full Stack разработчик C#;Екатеринбург;80000.0;157500.0;Группа предприятий СКОН;2019-11-18T09:58:26+0300;3;6;Полный день;Полная занятость;Обязанности:• Необходим Full Stack разработчик в команду benzuber.ru- для разработки драйверов для систем управления АЗС , терминалов самообслуживания .- в проекте присутствует необходимость поддержки как Web приложении, так и Windows приложений (WinForms, WPF)Требования:• Технологии:ASP .net, WebForms, MVC, WEB API, WinForms, WPF, WCF, .Net Remoting, .Net Core 2.Понимание: WinAPI, стека TCP/IP.Желательно знание: Delphi, C++.• Желателен опыт рабооты с:* банковским оборудованием,* вендинговым оборудованием* контроллерами ввода вывода* Контрольно кассовой техникой  ;;Необходим Full Stack <highlighttext>разработчик</highlighttext> в команду benzuber.ru. Технологии: ASP .net, WebForms, MVC, WEB API, WinForms, WPF, WCF, .Net Remoting, .Net...;для разработки драйверов для систем управления АЗС , терминалов самообслуживания . - в проекте присутствует необходимость поддержки как Web приложении, так и Windows...;"WPF; ASP.NET; C#; WCF; .NET Framework; MVC; TCP/IP; LINQ; HTML5; HTML; Windows Forms; Delphi; MS Visual Studio; Логистический менеджмент; Borland Delphi; Borland C++";284;2.0
28;27;Инженер-программист C#;Санкт-Петербург;90000.0;149550.0;Т-Софт;2019-11-20T17:02:17+0300;3;6;Полный день;Полная занятость;"Обязанности:  Работа с проектами с большим жизненным циклом; Разработка специализированных программных продуктов; Разработка пользовательских интерфейсов; Отладка разработанного программного обеспечения; Документирование ПО платформы и систем.  Требования:  Высшее образование; Опыт разработки на C# не менее 5 лет; Работа с графикой на WPF (построение диаграмм, анимация, эффекты); Опыт использования MVVM; Знание базовых принципов работы основных компонент Windows: файловой системы, процессов и потоков, памяти приложений, именованных каналов и т.п.; Опыт работы с БД.  Условия:  Работа в динамично развивающейся компании; Оформление в штат в соответствии с ТК РФ (оплачиваемый отпуск, больничный); Конкурентная заработная плата; Возможен свободный график, удаленная работа; Премии по результатам работы.  Дополнительным преимуществом будет являться:  Опыт работы с нефтеперерабатывающими или нефтехимическими предприятиями; Знание методов и инструментов моделирования технологических процессов; Настройка сетей, знания в области информационной безопасности; Знание основ современных АСУТП. ";"  Работа в динамично развивающейся компании; Оформление в штат в соответствии с ТК РФ (оплачиваемый отпуск, больничный); Конкурентная заработная плата; Возможен свободный график, удаленная работа; Премии по результатам работы.  Дополнительным преимуществом будет являться:  Опыт работы с нефтеперерабатывающими или нефтехимическими предприятиями; Знание методов и инструментов моделирования технологических процессов; Настройка сетей, знания в области информационной безопасности; Знание основ современных АСУТП. ";Высшее образование. Опыт разработки на C# не менее 5 лет. Работа с графикой на WPF (построение диаграмм, анимация, эффекты). ;Работа с проектами с большим жизненным циклом. Разработка специализированных программных продуктов. Разработка пользовательских интерфейсов. Отладка разработанного программного обеспечения. ;"C#; WPF; MVVM; Работа с базами данных";289;0.0
29;3;Программист С#;Санкт-Петербург;100000.0;149550.0;Смарт Телеком;2019-11-20T09:02:44+0300;3;6;Полный день;Полная занятость;Ищем штатного программиста для автоматизации бизнес-процессов, интеграции программных решений, создания инструментов аналитики и других программ, необходимых для работы нашей компании.  Обязанности:  разработка программного кода на C# (WinForms) создание хранимых процедур и запросов SQL поддержка существующих решений, построенных на основе .NET (C#).  Требования:    опыт программирования с использованием языка C# не менее 3 лет опыт работы с MS SQL опыт использования .NET не менее 3-х лет знание C#, .Net, LINQ, MS SQL, WCF знание английского языка на уровне чтения технической документации желателен опыт работы с Entity Framework, WPF  Условия:- работа в офисе в центре города- чай, кофе, кондиционер- возможность творчески воплощать требуемый функционал в программный код;- работа в офисе в центре города- чай, кофе, кондиционер- возможность творчески воплощать требуемый функционал в программный код;Опыт программирования с использованием языка C# не менее 3 лет. Опыт работы с MS SQL. Опыт использования .NET не менее...;Ищем штатного <highlighttext>программиста</highlighttext> для автоматизации бизнес-процессов, интеграции программных решений, создания инструментов аналитики и других программ, необходимых для работы нашей...;"C#; SQL; WCF; MS SQL; LINQ; .NET Framework";302;0.0
30;57;Программист C#.;Санкт-Петербург;100000.0;149550.0;Механотроника РА;2019-11-18T11:43:53+0300;1;3;Полный день;Полная занятость;В связи с расширением штата ООО Механотроника РА приглашает на работу ПРОГРАММИСТА C#. Обязанности:   Участие в разработке и поддержке АСУ ТП собственного производства.   Перевод и разработка программных компонентов системы под операционную систему Astra Linux.   Требования:  Знание Linux, C#, Net Core. Технический английский (чтение документации).  Условия:  Пятидневная рабочая неделя (с понедельника по пятницу), выходные - суббота, воскресенье Оформление в соответствии с ТК РФ. Молодой дружный коллектив. Спортивные и корпоративные мероприятия. Премии по результатам работы. Ждем ваших откликов! ;  Пятидневная рабочая неделя (с понедельника по пятницу), выходные - суббота, воскресенье Оформление в соответствии с ТК РФ. Молодой дружный коллектив. Спортивные и корпоративные мероприятия. Премии по результатам работы. Ждем ваших откликов! ;Знание Linux, C#, Net Core. Технический английский (чтение документации).;Участие в разработке и поддержке АСУ ТП собственного производства. Перевод и разработка программных компонентов системы под операционную систему Astra Linux.;"C#; SQL; ASP.NET; C#; Git";305;2.0
31;37;Разработчик С#;Екатеринбург;100000.0;157500.0;Метротел;2019-11-19T13:41:14+0300;1;3;Полный день;Полная занятость;"Международный облачный сервис, специализирующийся на телекоммуникационных услугах, приглашает в свою команду Разработчика на С# . Ищем человека, которому интересно работать в продуктовой компании, развивать продукт и развиваться вместе с командой Обязанности:   Разработка клиент-серверного приложения под Windows   Участие в проектировании архитектуры решений   Требования:   Уверенное знание языка C#   Опыт работы с фреймворками   Желательно знание других языков программирования   Опыт работы с базами данных MS SQL, MongoDB, Memcache, Redis;   Приветствуется опыт работы с RestAPI,   Знание принципов разработки современных приложений   Наличие портфолио-проектов на С#   Условия:   официальное трудоустройство, белая зарплата   комфортный офис   обучение, посещение тематических конференций, сертификация   дополнительные бонусы   Вакансия предполагает выполнение тестового задания  ";   официальное трудоустройство, белая зарплата   комфортный офис   обучение, посещение тематических конференций, сертификация   дополнительные бонусы   Вакансия предполагает выполнение тестового задания  ;Уверенное знание языка C#. Опыт работы с фреймворками. Желательно знание других языков программирования. Опыт работы с базами данных MS SQL...;Разработка клиент-серверного приложения под Windows. Участие в проектировании архитектуры решений.;"C#; SQL; ASP.NET; C#; Git";314;1.0
32;25;C# Программист;Новосибирск;100000.0;110000.0;Вектор-Бест;2019-11-18T07:22:57+0300;1;3;Полный день;Полная занятость;"Крупная биотехнологическая компания ищет разработчиков C# для работы над проектами автоматизации в сфере лабораторной диагностики. От вас ожидают:  Опыт в разработке на C#; Знание принципов ООП, логичность структуры и стиля исходного кода, соблюдение naming-conventions (в работе будет использоваться ReSharper); Умение работать в команде.  Дополнительными преимуществами будет практический опыт работы с:  Caliburn Micro или аналогичного MVVM-фреймворка; Dependency Injection – Ninject или аналоги; Entity Framework или LINQ to SQL; MS SQL Server и T-SQL (Management Studio, SSDT или Redgate, архитектура и версионность БД); Git.  Компания предоставляет:  Официальное трудоустройство согласно ТК РФ; премирование работников и иные стимулирующие выплаты; Работа в современном здании компании, с охраняемой территорией и парковкой; Доставка служебным транспортом на работу и с работы по направлениям: г. Бердск, ОбьГЭС, р.п. Кольцово, г. Новосибирск (м. Речной вокзал); Бесплатное питание; Санаторно-курортное обеспечение и другие виды дополнительных социальных гарантий; Перспективы развития нового направления на стыке IT и биотехнологий в успешной стабильной компании. ";;Опыт в разработке на C#. Знание принципов ООП, логичность структуры и стиля исходного кода, соблюдение naming-conventions (в работе будет...;;"C#; .NET Framework; WPF; XAML; LINQ; Entity Framework; ООП; MS SQL; Transact-SQL; SQL";319;2.0
33;84;Ведущий разработчик C#;Новосибирск;100000.0;110000.0;Лайко Алексей Константинович;2019-11-19T10:34:41+0300;3;6;Гибкий график;Полная занятость;О нас:Небольшая команда разработчиков, занимаемся разработкой ИИ, машинным обучением. Расширяемся, открываем Новосибирский офис.Обязанности:  Разработка алгоритмов искусственного интеллекта Изучение научных статей Разработка юнит-тестов и систем тестирования  Требования:  C# Владение английским на уровне чтения научной литературы. Высшее (неоконченное высшее) математическое или техническое образование, математический склад ума.  Плюсами будут:  С++ Python Опыт работы с git Опыт написания юнит-тестов и интеграционных тестов  Мы предлагаем:  Офис со всем необходимым в центре города рядом с метро Устройство по ТК Гибкое время работы  Этапы общения:  Выдаем тестовое задание. Собеседование по скайпу. Приглашаем в гости к нам в офис, чтобы познакомиться поближе, рассказать о нас подробнее и ответить на все вопросы. ;  Офис со всем необходимым в центре города рядом с метро Устройство по ТК Гибкое время работы  Этапы общения:  Выдаем тестовое задание. Собеседование по скайпу. Приглашаем в гости к нам в офис, чтобы познакомиться поближе, рассказать о нас подробнее и ответить на все вопросы. ;C#. Владение английским на уровне чтения научной литературы. Высшее (неоконченное высшее) математическое или техническое образование, математический склад ума. С++. Python. ;Разработка алгоритмов искусственного интеллекта. Изучение научных статей. Разработка юнит-тестов и систем тестирования.;"Python; Git; Английский язык; C++; Написание статей";322;1.0
34;16;Программист-разработчик C#;Екатеринбург;110000.0;157500.0;ПромИТ;2019-11-20T13:47:36+0300;3;6;Полный день;Полная занятость;Мы разрабатываем программное обеспечение для автоматизации технологических и бизнес-процессов. Разработки ведем на базе современных и стабильно работающих технологии Microsoft - платформа .NET. В связи с выходом на новые рынки мы расширяем команду проекта. Мы ищем разработчиков с опытом написания коммерческого кода от 1 года. Размер заработной платы напрямую зависит от ваших навыков и обсуждается на собеседовании. Требования: - Опыт участия в разработке ПО в качестве аналитика, разработчика или тестировщика.- Опыт проектирования и документирования систем, описания бизнес-процессов.- Умение систематизировать большой объем информации, проводить аналитическую работу. Дополнительно приветствуется:- Способность быстрого освоения больших объемов информации.- Знания в области проектирования интерфейсов.- Владение инструментами аналитика. Обязанности: - Анализ бизнес-процессов заказчика.- Анализ и формализация требований, проектирование решений.- Разработка требований и технической документации.- Подготовка предложений по развитию программных продуктов.- Участие в решении поступающих запросов заказчика.- Участие в разработке и проведении тестирования.- Участие в подготовке плана работ.- Подготовка и сопровождение внутренней документации по проекту в wiki.- Сопровождение информационных систем компании. Условия: - Официальное трудоустройство в соответствии с требованиями ТК РФ.- График работы: пятидневная рабочая неделя (с ПН по ПТ).- Место работы: Малышева, БЦ «Высоцкий».- Официальная заработная плата. Премия по результатам работы.- Возможность участия в нескольких проектах.- Возможности профессионального и карьерного роста.- Возможны командировки.- Работа в молодой команде.; - Официальное трудоустройство в соответствии с требованиями ТК РФ.- График работы: пятидневная рабочая неделя (с ПН по ПТ).- Место работы: Малышева, БЦ «Высоцкий».- Официальная заработная плата. Премия по результатам работы.- Возможность участия в нескольких проектах.- Возможности профессионального и карьерного роста.- Возможны командировки.- Работа в молодой команде.;Опыт участия в разработке ПО в качестве аналитика, <highlighttext>разработчика</highlighttext> или тестировщика. - Опыт проектирования и документирования систем, описания бизнес-процессов. - ;Анализ бизнес-процессов заказчика. - Анализ и формализация требований, проектирование решений. - Разработка требований и технической документации. - Подготовка предложений по развитию программных...;"C#; SQL; ASP.NET; C#; Git";323;0.0
35;33;.Net Developer (C#, JS, SQL);Новосибирск;120000.0;110000.0;One Inc. Russia;2019-11-18T07:26:53+0300;3;6;Полный день;Полная занятость;Компания One Inc основана в 2006 году в США, в России мы существуем с 2010 года. Мы разрабатываем экосистему продуктов в области InsurTech для рынка США. Наши продукты автоматизируют работу страховых компаний: выписка страховки, процессинг платежей, управление агентствами, аналитика, CRM и другие. В этой области - масса нюансов: особенности законодательства в каждом штате, различающаяся логика выписки страховки у вендоров, классические офлайн офисы и self-driving cars, различающиеся схемы хостинга. Эти нюансы делают работу сложной и заставляют непрерывно учиться новому. Американский офис в Фолсоме, в паре часов езды от Кремниевой долины (штат Калифорния). В России представлены в Новосибирске, Челябинске и Краснодаре. КАК МЫ РАБОТАЕМ:  Минимум бюрократии, плоская структура. Быстро адаптируемся под текущие реалии, пробуем новое. Зрелые процессы, практикуем Agile. Надежный процесс код ревью. Используем Crucible. Полноценное автоматизированное и ручное тестирование. В каждой команде - 1-2 инженера тестировщика. Над инфраструктурой работает выделенная команда автоматизаторов. Полноценная команда SRE (DevOps) и, как следствие, полный порядок с CI/CD.  Наш бизнес растёт, и сейчас нам не хватает в команду Full-stack Developer. ЧТО МЫ ПРЕДЛАГАЕМ  Большой, сложный, интересный, успешный продукт (.NET, ASP.NET Core, SQL, Angular). Отличная команда. Наша самая большая ценность и наша гордость. Возможность приносить пользу - наши продукты делают жизнь людей легче и проще. Гибкий график, отличные бенефиты - уютные офисы, перекусы и кофе, кикер/турник/теннис, частичная компенсация спорта, сауна, ДМC, белая ЗП, отпуск 28 дней. Удобное расположение офисов - в Академгородке и на м.Площадь Ленина.  ТРЕБОВАНИЯ  C# и .NET. Знать как синхронизировать потоки, убрать за собой мусор и что делать, если у тебя пустой catch. ASP.NET. Уметь отдать клиенту стрим из webapi и защитить MVC-контроллер от жулика. Знание SQL. Английский язык (Intermediate и выше), навыки работы с технической документацией и перепиской на английском.  У нас большие планы, присоединяйся!;;C# и .NET. Знать как синхронизировать потоки, убрать за собой мусор и что делать, если у тебя пустой catch. ASP.NET. ;Минимум бюрократии, плоская структура. Быстро адаптируемся под текущие реалии, пробуем новое. Зрелые процессы, практикуем Agile. Надежный процесс код ревью. ;"C#; ASP.NET; MS SQL";334;2.0
