;Index;name;min_salary;max_salary;company;published_at;description;requirement;responsibility;key_skills;conditions;id;days;group;city_Екатеринбург;city_Новосибирск;city_Санкт-Петербург;min_experience_0;min_experience_1;min_experience_3;min_experience_6;schedule_Гибкий график;schedule_Полный день;schedule_Сменный график;schedule_Удаленная работа;employment_Полная занятость;employment_Проектная работа;employment_Стажировка;employment_Частичная занятость; Java;Java; Spring Framework; Git; SQL; Apache Maven; Hibernate ORM; JUnit; PostgreSQL; Atlassian Jira; ООП;Spring Framework; Java SE; JavaScript; Java EE; Linux; Docker;JavaScript; MySQL; REST;Другие навыки
57;15;Java-разработчик;2.0;3.0;Айкам;2019-12-11T16:39:58+0300;"Приглашаем талантливых разработчиков Java присоединиться к команде разработки нового поколения систем электронного документооборота (Работать совместно в единой команде с ведущим Российским разработчиком ПО).Проект очень интересный, неординарный, с огромным потенциалом и перспективами развития. Что нужно будет делать:- Участие в проектировании и разработке новых высоконагруженных сервисов;- Участие в решении сложных интеграционных задач;- Взаимодействовать с командой внедрения и тестирования;- Поддержка и развитие существующих продуктов; Требования:- Понимание ООП и принципов проектирования.- Хорошее знание Java SE: Exceptions, Collections, IO, Multi-threading, JDBC- Уметь разбираться в чужом коде;- Опыт работы с СУБД и знание SQL (желательно Oracle, PostgreSQL)- Опыт работы с одним из серверов приложений: Tomcat, Glassfish, Weblogic, Websphere, Wildfly; Желательно:- Представление о разработке веб-сервисов (REST, Servlet API)- Базовые понимания фреймворка Spring(DI).- Опыт работы с maven, git.- Опыт работы ORM (Hibernate или другие)";Понимание ООП и принципов проектирования. - Хорошее знание Java SE: Exceptions, Collections, IO, Multi-threading, JDBC. - Уметь разбираться в чужом коде. - ;Участие в проектировании и разработке новых высоконагруженных сервисов. - Участие в решении сложных интеграционных задач. - Взаимодействовать с командой внедрения и тестирования. - ;"Spring Framework; PostgreSQL; Java; Apache Maven; SQL; Java Servlets; REST; Hibernate ORM; Git; Java SE; XML; Atlassian Jira; Atlassian Confluence; WildFly";;915;0.034482758620689655;Java;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
58;16;Java developer;3.0;4.0;Дата Ист;2019-12-12T04:56:00+0300;"Примем Java-разработчика в команду проекта ArcGIS Business Analyst Server. ArcGIS Business Analyst Server предоставляет программный интерфейс, позволяющий проводить анализ рынка и местоположения. Анализ выполняется на основе демографических данных, сегментации по образу жизни, расходам и поведению. На базе ArcGIS Business Analyst Server созданы клиентские приложения для работы онлайн, на персональных компьютерах и на мобильных устройствах. Также на базе предоставляемого программного интерфейса, с использованием программных фреймворков ArcGIS (.NET, Jsva Script, Python) могут быть построены новые клиентские приложения, позволяющие решать конкретные бизнес задачи. Обязанности  разработка программных продуктов для конечного пользователя; разработка бизнес-логики серверного приложения.  Требования  знание и понимание ООП; уверенные знания Java; английский язык на уровне чтения технической документации (intermediate); ответственность, умение работать в команде, умение работать с чужим кодом.  Приветствуется  опыт написания серверных приложений; знание принципов REST; GIT; AWS (EC2, RDS); Jenkins; опыт работы под Linux; JSP; знание принципов модульного тестирования; JUnit  Mockito; Python; опыт работы с PostgreSQL/PostGIS; знание Maven; разговорный английский язык.  Условия  работа в команде; 8-часовой рабочий день (начало рабочего дня гибкое, до 10:00); испытательный срок - 1 месяц; официальное трудоустройство, льготы и гарантии по трудовому кодексу, «белая» заработная плата; предоставление отпусков в удобное время (28 дней в год); бесплатная медицинская страховка, которая включает ведущие клиники Новосибирска: ЦНМТ, Академмедикал, Медицинский центр им. Е.Н. Мешалкина, НИИТО, а также сеть Дентал Сервис; мощное железо: Intel Core i7, SSD, 16GB RAM; современный софт: в работе используем IntelliJ IDEA, GitHub для хранения исходного кода и баг-трекинга, билд-серверы с Jenkins для автоматической сборки и тестирования, ОС и office-пакеты последней линейки; оплата корпоративных занятий плаванием; уютный и просторный офис, ароматный кофе и многое-многое другое. ";Знание и понимание ООП. Уверенные знания Java. Английский язык на уровне чтения технической документации (intermediate). Ответственность, умение работать в команде...;Разработка программных продуктов для конечного пользователя. Разработка бизнес-логики серверного приложения.;"Java; ООП; Английский язык";;916;0.0;Java;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
59;36;Java-разработчик;4.0;5.0;Brooma;2019-12-12T07:01:03+0300;"Привет Java-разработчики! Мы продуктовая компания Brooma, разрабатываем продукты Jeffit, Domopult, Threads. Никакого аутсорса, только хардкор продуктовой разработки. У нас два офиса: в головном в Москве работают Product Owner-ы, бизнес-аналитики, UX и поддержка. В Новосибирске - центр разработки (26 человек), тут backend, frontend, тестировщики и мобилки. Ищем уверенного middle (и выше) java - разработчика на проект Threads (threads.im). Это сервис для помощи в организации общения и взаимодействия с клиентами в мессенджерах, приложениях и на сайтах. Продукт организует клиентам работу собственного чат-центра. Threads это не кнопка чата “Напишите нам“, а сложная и комплексная система для общения клиентов через веб-виджет, мобильное приложение, социальные сети, Телеграмм, Вайбер и WhatsApp в одном чате. В любой момент пользователь может переключиться между каналами общения и позволить себе продолжить предыдущий диалог. Сложные маршрутизации обращений, боты, Machine Learning и задачи обработки текста NLP - все это о Threads. Продукт помогает миллионам пользователей решить свои вопросы через текстовые сообщения ;) Клиенты Threads: Яндекс.Деньги, Яндекс.Касса, QIWI, карта Халва, Сбертелеком и др.   Тебя ждет:- что ни задача, то Challenge Accepted. Вызовов и сложных инженерных задач у нас много;- есть все, как разработка новых фич продукта, так и реинжиниринг существующих решений; Ждем от тебя:- ищем не просто крутых инженеров, а в первую очередь людей, готовых работать в команде, принимать решения и стремиться к достижению крутого результата;- знания Java Core, Spring Framework;- опыт разработки тестов (JUnit);- опыт разработки REST сервисов;- знания и умения применять принципы ООП и ООД;- знание PostgresSQL или Oracle, способов оптимизации запросов; Предлагаем:- возможность принимать решения в реализации технических задач, влиять на проект и процессы разработки в компании;- обмен знаниями между смежными командами, помощь в решении сложных задач;- перфоманс ревью, персональные цели и план твоего развития;- отсутствие бюрократизма, что позволяет работать над своими задачами, а не отвлекаться на лишние согласования;- мы ценим работу наших сотрудников и готовы к пересмотру уровня заработной платы не раз в год, а чаще, оценивая личный вклад в общий результат. Есть профессиональный рост - есть рост и финансовый. И конечно же мы за душевную рабочую атмосферу, ведь с коллегами проводим, как минимум 25% времени дня:- любим есть пиццу и играть в настолки;- холодной сибирской зимой ходим в баню;- устраиваем ежегодный чемпионат по кикеру;- шумно и весело отмечаем корпоративные праздники;- а если ты вдруг проголодаешься, то на кухне ждут вкусняшки :)";знания Java Core, Spring Framework. - опыт разработки тестов (JUnit). - опыт разработки REST сервисов. - знания и умения применять принципы ООП и...;Ищем уверенного middle (и выше) java - <highlighttext>разработчика</highlighttext> на проект Threads (threads.im). Это сервис для помощи в организации общения и взаимодействия...;"Spring Framework; PostgreSQL; Java; JUnit";;936;0.0;Java;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
60;40;Разработчик Java;3.0;5.0;Финансовые Информационные Системы;2019-12-12T07:25:24+0300;"Мы занимаемся разработкой и внедрением систем, автоматизирующих бизнес-процессы заказчика на базе конструктора Case Platform. Основные продукты - кредитный фронт, управление рисками, системы по работе с просроченной задолженностью, системы принятия решений по кредитам, CRM-системы. Кроме того, Case Platform позволяет создавать приложения и вне банковского контекста - документооборот, управление проектами, и другие. Наши основные заказчики - банки топ-100 РФ: Газпромбанк, Банк Открытие, Райффайзенбанк, Совкомбанк, Банк Россия, АК БАРС Банк, Почта Банк и многие другие. Кроме финансовых технологий разрабатываем решения для автоматизации крупных корпораций и госструктур. В их числе: S7 Airlines, Русатом Сервис, Почта России, аэропорт Шереметьево и другие. В команду разработки конструктора информационных систем Case Platform требуется разработчик Java со светлой головой и интересом к крутым RnD задачам. Мы ждем специалиста, способного предлагать и реализовывать новые идеи и решения, участвовать в построении архитектуры системы и постоянно изменять ее в лучшую сторону. Что мы ожидаем от Вас:  Знание платформы Java EE 5 и выше, опыт программирования на языке Java; Системное мышление; Опыт командной работы; Опыт разработки архитектуры систем; Знание и умение применять шаблоны проектирования; Понимание принципов объектно-ориентированного программирования и дизайна; Опыт работы с серверами приложений (GlassFish, WebLogic); Опыт работы с XML и/или JSON, ORM (JPA, Hibernate); Знание SQL (Oracle, PostgreSQL или любой другой диалект)  Будет преимуществом:  Профильное образование; Знание теории формальных языков и принципов построения трансляторов; Опыт использования IoC-контейнеров (Spring, Guice, и т. п.); Опыт работы с системами контроля версий и автоматизации процесса разработки; Опыт участия в разработке сложных разнородных систем  Предлагаем:  Достойный уровень заработной платы, обсудим Ваши пожелания; Рост заработной платы вместе с ростом квалификации;  Офис в Академпарке;  Корпоративный транспорт  А также:  Профессиональное развитие и участие RnD-проектах; Скидки от партнеров; Веселые корпоративы в кругу коллег  Оставляйте отклик, и мы свяжемся с Вами!";Знание платформы Java EE 5 и выше, опыт программирования на языке Java. Системное мышление. Опыт командной работы. Опыт разработки архитектуры...;Основные продукты - кредитный фронт, управление рисками, системы по работе с просроченной задолженностью, системы принятия решений по кредитам, CRM-системы. ;"Java; GlassFish; WebLogic; Spring Framework; Hibernate ORM; SQL";;940;0.0;Java;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
61;48;Java-разработчик;4.0;4.0;С7 Информационные технологии;2019-12-12T07:25:31+0300;"S7 IT — одно из ключевых подразделений холдинга S7. Мы занимаемся разработкой собственного ПО, развитием и поддержкой IT-инфраструктуры, обеспечиваем автоматизацию бизнес-процессов. Сейчас мы в поисках Java-разработчика для разработки систем управления полетов, аэропортов, систем бронирования и регистрации. Мы разрабатываем такие системы как:  расчет загрузки бортового питания и интеграции с контрагентами; модуль учета пассажиров в бизнес залах АК + распознавание лиц; модуль расчета стоимости рейса; etc.  Мы придерживаемся принципов построения слабосвязанной микросервисной архитектуры и SOLID при проектировании каждого отдельного сервиса. В разработке используем: Java 8, Spring boot 2.0, Apache Kafka, postgresql, Oracle Db, Docker, Kubernetes. У нас полноценный CI/CD на GitLab. Логи и мониторинг: zabbix, grafana, graylog. Чем предстоит заниматься:∙ участвовать в командной работе над проектами компании;∙ разрабатывать back-end Java-сервисов/микросервисов;∙ поддерживать работоспособность систем;∙ участвовать в обсуждении и реализации новых функциональностей. Наши ожидания от кандидата:∙ опыт работы Java-разработчиком не менее 1 года;∙ знание Spring, Hibernate;∙ хорошее понимание принципов ООП;∙ понимание принципов работы протокола HTTP и клиент серверного взаимодействия;∙ опыт работы с Oracle или PostgreSQL. Об условиях. Мы работаем в современном и комфортном офисе в минуте ходьбы от ст.м. Октябрьская. Ежегодно посещаем лучшие ИТ-конференции, организуем тренинги и ведём внутренний проект обмена знаниями «Talk about IT». У нас официальное трудоустройство, белая заработная плата, полный соцпакет. Всей семьей летаем по корпоративным тарифам самой пунктуальной российской авиакомпанией - S7 Airlines.";опыт работы Java-<highlighttext>разработчиком</highlighttext> не менее 1 года. ∙ знание Spring, Hibernate. ∙ хорошее понимание принципов ООП. ∙ понимание принципов работы протокола HTTP...;Сейчас мы в поисках Java-<highlighttext>разработчика</highlighttext> для разработки систем управления полетов, аэропортов, систем бронирования и регистрации. Мы разрабатываем такие системы...;"Java; PostgreSQL; ORACLE; ООП; Spring Framework; Hibernate";;948;0.0;Java;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
62;67;Java-разработчик;3.0;4.0;КБ Пойдём!;2019-12-11T17:15:48+0300;"Требуется Java-разработчик.Задачи: автоматизация внутренних процессов банка в рамках разных проектов, а также поддержка и развитие уже внедренного функционала:  Кассовые операции; Открытие и ведение счетов/клиентов/договоров; Реализация в ПО логики новых, уникальных продуктов; Работа с заявками на кредитование; Управление просроченной задолженностью; Интеграционные проекты с внешними организациями; Интеграция собственных приложений; Формирование отчетности.  Обязанности:  Разработка высоконагруженных приложений Банка; Доработка и рефакторинг имеющегося функционала систем; Поддержка существующего функционала приложений (поиск проблем и их устранение на основании заявок пользователей);  Требования:  уверенное знание Java; уверенное знание принципов ООП; уверенное знание принципов работы СУБД, понятия план запроса; базовые знания HTML, CSS; понимание базовых алгоритмов, структур данных и шаблонов проектирования; опыт работы с системами автоматизации процесса разработки.  Будет большим плюсом:  опыт работы с Oracle DB/ PLSQL; знание JavaScript; опыт работы со Spring; опыт работы с Maven; опыт работы с GIT;  Условия: От нас:- Много интересных задач- Высоконагруженные системы, обслуживающие сотни тысяч клиентов и тысячи сотрудников- Динамичное развитие компании и подразделения- Профессиональные коллеги и распределенная команда разработки в 3х городах (Екатеринбург, Москва, Новосибирск) - Офис в Новосибирске: Дуси Ковальчук или Академгородок- Адекватное руководство- Своевременная белая з/п- Дополнительная финансовая и не только мотивация для тех, кто вкладывает в работу душу, и это приносит пользу компании. От Вас:- Профессионализм- Уверенные знания предмета своей работы- Понимание лучших практик и подходов к разработке, тестированию, рефакторингу приложений- Стремление постоянно развиваться самому и развивать коллег- Уважение и здоровые рабочие отношения со всеми сотрудниками компании- Готовность решать задачи, а не объяснять невозможность их решения  ";"Уверенное знание Java. Уверенное знание принципов ООП. Уверенное знание принципов работы СУБД, понятия &quot;план запроса&quot;. Базовые знания HTML, CSS. ";Задачи: автоматизация внутренних процессов банка в рамках разных проектов, а также поддержка и развитие уже внедренного функционала: Кассовые операции. ;"Java; JavaScript; MySQL; Apache Maven; Hibernate ORM"; От нас:- Много интересных задач- Высоконагруженные системы, обслуживающие сотни тысяч клиентов и тысячи сотрудников- Динамичное развитие компании и подразделения- Профессиональные коллеги и распределенная команда разработки в 3х городах (Екатеринбург, Москва, Новосибирск) - Офис в Новосибирске: Дуси Ковальчук или Академгородок- Адекватное руководство- Своевременная белая з/п- Дополнительная финансовая и не только мотивация для тех, кто вкладывает в работу душу, и это приносит пользу компании. От Вас:- Профессионализм- Уверенные знания предмета своей работы- Понимание лучших практик и подходов к разработке, тестированию, рефакторингу приложений- Стремление постоянно развиваться самому и развивать коллег- Уважение и здоровые рабочие отношения со всеми сотрудниками компании- Готовность решать задачи, а не объяснять невозможность их решения  ;967;0.0;Java;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
63;75;Java developer;3.0;3.0;Новые Программные Системы;2019-12-11T09:18:47+0300;We are seeking for a Java developer to the ML team in order to make the production code for the high-loaded system of text processing (CV-s, Resumes, Job postings etc). Qualification: Middle expertise in Java English – easy speaking and understanding Understanding of architecture principles Advanced user of UNIX/LINUX OS Understanding web-technologies, distributed web-services, Docker service. Basic experience in databases Understanding of basic principles of machine learning and text processing Advantages: Expertise in machine learning, using ML tools and libraries in Java (like Stanford NLP or similar). Knowledge of Python Responsibilities: Developing the architecture of text processing API (backend) Writing production-quality code for high-loaded and high-performing system Participating in testing including unit-tests design Integrating machine learning modules, participating in AI development process with the team.;Middle expertise in Java. English – easy speaking and understanding. Understanding of architecture principles. Advanced user of UNIX/LINUX OS. ;We are seeking for a Java <highlighttext>developer</highlighttext> to the ML team in order to make the production code for the...;"Python; Linux; Java; Unix Shell Scripts; Английский язык";;975;0.034482758620689655;Java;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
64;77;Java Developer (AJ);3.0;4.0;Сбербанк;2019-12-12T09:16:49+0300;  О компании    Мы технологический двигатель Сбербанка. Мы создаём технологии позволяющие Сбербанку достигать всё более высоких результатов. Мы продуктовая компания. Создаваемые нами продукты включают технологические и прикладные сервисы технологической платформы Сбербанка, но не ограничены ими. Мы инженерная компания. Все наши сотрудники независимо от роли и должности должны обладать инженерным мышлением.    О продукте   Мы развиваем один из ключевых сервисов по обеспечению надежности платформы Сбербанка относящийся к классу mission critical систем. Наша технология является ключевой для обеспечения перехода на резервные хранилища и резервные сервера приложений. Наш сервис не один год находится в промышленной эксплуатации. Несмотря на то, что наш сервис активно развивается, применяя самые последние технологии, за это время не было ни одного несоответствия. К нашему решению предъявляются высочайшие требования по надежности, производительности и отказоустойчивости, поэтому каждый день перед нами стоят сложнейшие инженерные задачи мирового уровня. В данный момент мы делаем наше решение полностью Сloud Ready. В ближайшее время мы планируем выпустить коробочное решение не только для Сбербанка, но и для других компаний которым необходимо добиться высочайшего уровня отказоустойчивости.   О команде   Наша команда работает по гибкой методологии разработки Kanban. Все участники команды независимо от роли являются разработчиками и пишут код. Все наши доработки проходят строгое ревью. Мы стараемся сократить ручное тестирование и добиться максимальной автоматизации. Мы работаем ритмично и попадаем в необходимые дедлайны, но никогда не забывая о том, что нашим главным приоритетом является надежность. Предлагаем стать частью нашей команды!     Мы ищем   Java Developer с опытом коммерческой разработки.   Мы ценим    Самостоятельность, способность анализировать и предлагать новые, возможно неочевидные, решения. Способность донести свои предложения и решения до команды, объяснить их плюсы и минусы по сравнению с альтернативными подходами. Способность держать слово, отвечать за свой код, доводить решение до промышленной эксплуатации. Нацеленность на результат.  О работе   Тебе предстоит:  Решать задачи проектирования и разработки компонентов продукта. Проводить код-ревью решений коллег, предоставлять аргументированную критику. Уточнять и документировать собственные решения, предоставлять консультацию в подготовке тестовых сценариев. Сопровождать этапы внедрения продукта в эксплуатацию.    Требования    Высшее техническое образование Опыт разработки на Java от 3-х лет Умение разбираться в чужом коде, писать чистый и понятный код для других разработчиков Способность оптимизировать свой собственный код и код других разработчиков. Опыт работы с системами сборки: Maven, Gradle Опыт работы с системой контроля версий Git Знание технологий и методик проведения модульного тестирования, опыт использования инструментов модульного тестирования JUnit, TestNg Опыт работы с инструментами Jira, Confluence, Jenkins, Sonar, Nexus Опыт использования Apache Kafka Опыт работы с серверами приложений Apache Tomcat, WildFly (JBoss)  Будет плюсом  Опыт проектирования и разработки высоконагруженных, распределённых и отказоустойчивых систем Опыт профилирования приложений - поиск утечек памяти, поиск bottleneck приложений Опыт использования Linux Опыт использования Apache Synapse Опыт использования Spring Boot, Spring Cloud и Cloud Foundry Владение технологиями виртуализации Docker, Kubernetes, Openshift и др Знакомство с технологиями Spring Framework, Hibernate ORM, JDBC, JMS, JMX Знание принципов реляционных БД, опыт проектирования и оптимизации БД Понимание принципов работы и особенностей SQL и NoSQL хранилищ Oracle, PostgreSQL, MSSQL, Cassandra, MongoDB, Couchbase, Tarantool, Apache Ignite  Наши условия  Высокая конкурентная оплата труда Возможность посещения (как в качестве слушателя, так и в качестве выступающего) всероссийских и международных IT-конференций Курсы повышения квалификации несколько раз в год Возможность изучать английский язык с высококлассными преподавателями на территории компании Возможность организации гибкого графика работы Приятные корпоративные скидки для спорта и отдыха и не только ДМС для сотрудников и скидки на медицинскую страховку для родственников    Про Сбербанк   Сбербанк — это современная техническая платформа, создающая новые способы потребления финансовых (и не только) услуг. Мы собираем лучшие технологии и управленческие методы из мировой практики, чтобы превратить «главный» банк России в передовую сервисную экосистему. Если тебе нравится эта идея, присоединяйся к нашей команде.   За что сотрудники любят Сбербанк:   прогрессивность: да, мы — банк со столетней историей, но одновременно и финтех-стартап с идеями о том, как изменить мир   масштаб: внутри одной компании можно развиваться в любом направлении и строить карьеру с любым уровнем амбиций   эффект: ты стараешься — и это видят десятки миллионов людей.  ;...и понятный код для других <highlighttext>разработчиков</highlighttext>. Способность оптимизировать свой собственный код и код других <highlighttext>разработчиков</highlighttext>. Опыт работы с системами сборки...;Решать задачи проектирования и разработки компонентов продукта. Проводить код-ревью решений коллег, предоставлять аргументированную критику. Уточнять и документировать собственные решения...;"Java; Spring Framework; Git; JUnit; Apache Maven; Docker; Linux";;977;0.0;Java;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
65;80;Senior Java Developer в команду Product Engine платформы Tradeshift;4.0;5.0;Креатик Софт;2019-12-12T05:25:35+0300;"Tradeshift - это платформа, которая автоматизирует процессы корпоративных закупок и поставок от создания заявки до оплаты. Она состоит из нескольких глобальных модулей, за каждый из которых отвечает своя команда. Платформа используется крупными корпорациями, средним бизнесом и государственным сектором Европы, Америки и Китая. Мы ищем человека в команду Product Engine, которая занимается разработкой компонента, обеспечивающего создание, хранение и процессинг товаров в продуктовом каталоге, и предоставляет механизмы взаимодействия продавцов и покупателей, объединенных в глобальное сообщество Tradeshift Network. У нас высокие требования к производительности, нулевой простой при деплойменте/откате. Мы предпочитаем автотесты ручному прогону регресса (и не только регресса), у нас автоматизированы все шаги деплоймента. Все изменения в коде, когда это необходимо, влекут соответствующие обновления процедур CI/CD. Платформа построена на принципах микросервисной архитектуры, сейчас в продакшне находятся более 80 различных компонентов.   Наша команда технически зрелая и обладает богатым опытом в сложной предметной области, мы успешно справляемся с вызовами по поддержке и развитию важного компонента в глобальной платформе. Мы гордимся тем, что именно нам доверено самостоятельно принимать технические решения в рамках Product Engine, включая архитектурные. Вот в эту команду мы и ищем опытного Java разработчика, который хочет прокачаться в архитекторы в действительно крупном международном проекте.  Почему именно к нам? Проект Tradeshift имеет партнерство с крупнейшими компаниями на рынке электронной коммерции. Наша команда:   участвует в реализации технологии и стандартов корпоративных закупок на уровне запросов лидеров индустрии;   вовлечена в масштабную продуктовую разработку,   является частью международной команды. Общаясь с коллегами из разных офисов, мы вместе выстраиваем архитектуру платформы;   ежедневно повышает уровень английского языка на практике, в постоянном рабочем общении с коллегами;   ездит в командировки в другие центры разработки Tradeshift (Дания, Румыния, Китай, США).   не боится пробовать и использовать новые технологии, когда это оправдано.   В отличии от компаний, в которых инженерам не дают самостоятельно работать, отвлекая их на миллион активностей и на ходу меняя вектора движения, мы планируем и согласовываем с бизнесом функционал на квартал, и внутри него скоуп задач меняется крайне редко. Наш технологический стек: Бэкенд — на Java. Фронтенд — на AngularJS, Node.js, React. Данные храним в PostgreSQL. Облака — AWS, Kubernetes, Docker.";;Участвует в реализации технологии и стандартов корпоративных закупок на уровне запросов лидеров индустрии. Вовлечена в масштабную продуктовую разработку. ;"Java; PostgreSQL; Spring Framework; AWS; Git";;980;0.0;Java;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
66;82;Java Developer (Monitoring);3.0;4.0;Сбербанк;2019-12-12T09:17:17+0300;О компании    Мы технологический двигатель Сбербанка. Мы создаём технологии позволяющие Сбербанку достигать всё более высоких результатов. Мы продуктовая компания. Создаваемые нами продукты включают технологические и прикладные сервисы технологической платформы Сбербанка, но не ограничены ими. Мы инженерная компания. Все наши сотрудники независимо от роли и должности должны обладать инженерным мышлением.    О продукте   Наша цель создать лучший инструмент для мониторинга и предотвращения инцидентов больших систем. Поток данных мониторинга в несколько десятков раз превосходит объем данных по бизнес транзакциям. В технологической платформе Сбербанка мы должны быть быстрее самого быстрого сервиса платформы. Мы должны быть незаметными, отказоустойчивыми никак не воздействовать на остальные системы, но при этом публиковать огромные объемы данных значительно превышающие объемы данных обрабатываемых другими сервисами. Объём обрабатываемых и публикуемых метрик постоянно растет и только за последний год для некоторых технологических сервисов от вырос на порядок. Наш сервис находится в промышленной эксплуатации. К нашему решению предъявляются высочайшие требования по надежности, производительности и отказоустойчивости, поэтому каждый день перед нами стоят сложнейшие инженерные задачи мирового уровня. Мы создаем новые решения, которых еще нигде в мире не существует.   О команде   Наша команда работает по гибкой методологии разработки. Мы отвечаем за полный цикл создания продукта от анализа до внедрения. Все участники команды независимо от роли должны уметь писать код. Мы приветствуем желание расти и пробовать себя в новых ролях. Постоянно активно развиваемся и учимся новым технологиям и подходам. Регулярно несколько раз в год проводится оценка личной результативности, по результатам которой возможен пересмотр должности и дохода.   Мы ищем   Java Developer   Мы ценим    Ответственность и надежность. Способность держать слово и выполнять взятые на себя обязательства. Стремление к развитию. Желание осваивать новые технологии и приобретать новые навыки и компетенции. Желание самореализоваться создавая конкурентоспособные, передовые продукты мирового уровня.  О работе   У тебя будет возможность поучаствовать на всех этапах разработки:  Проектирование доработок в существующих и запускаемых с нуля продуктах Разработка новой и улучшение существующей функциональности Технологический анализ Сопровождение продуктов и устранение дефектов Внутреннее и внешнее тестирование, автоматизация тестов Выпуск в опытную и промышленную эксплуатацию    Требования    Опыт разработки на Java от 1 года Умение разбираться в чужом коде, писать чистый и понятный код для других разработчиков Способность оптимизировать свой собственный код и код других разработчиков. Опыт работы с системами сборки: Maven, Gradle Опыт работы с системой контроля версий Git Знание технологий и методик проведения модульного тестирования, опыт использования инструментов модульного тестирования JUnit, TestNg Опыт использования Apache Kafka Опыт работы с серверами приложений Apache Tomcat, WildFly (JBoss) Опыт работы с инструментами Jira, Confluence, Jenkins, Sonar, Nexus Высшее техническое образование Английский язык на уровне чтения технической документации  Будет плюсом  Опыт проектирования и разработки высоконагруженных, распределённых и отказоустойчивых систем Опыт профилирования приложений - поиск утечек памяти, поиск bottleneck приложений Владение технологиями контейнеризации Docker, Kubernetes, OpenShift и др. Знакомство с технологией Spring Framework Интерес к Machine Learning  Наши условия  Высокая конкурентная оплата труда Возможность посещения (как в качестве слушателя, так и в качестве выступающего) всероссийских и международных IT-конференций Курсы повышения квалификации несколько раз в год Возможность изучать английский язык с высококлассными преподавателями на территории компании Возможность организации гибкого графика работы Приятные корпоративные скидки для спорта и отдыха и не только ДМС для сотрудников и скидки на медицинскую страховку для родственников        Про Сбербанк   Сбербанк — это современная техническая платформа, создающая новые способы потребления финансовых (и не только) услуг. Мы собираем лучшие технологии и управленческие методы из мировой практики, чтобы превратить «главный» банк России в передовую сервисную экосистему. Если тебе нравится эта идея, присоединяйся к нашей команде.   За что сотрудники любят Сбербанк:   прогрессивность: да, мы — банк со столетней историей, но одновременно и финтех-стартап с идеями о том, как изменить мир   масштаб: внутри одной компании можно развиваться в любом направлении и строить карьеру с любым уровнем амбиций   эффект: ты стараешься — и это видят десятки миллионов людей.    ;...и понятный код для других <highlighttext>разработчиков</highlighttext>. Способность оптимизировать свой собственный код и код других <highlighttext>разработчиков</highlighttext>. Опыт работы с системами сборки...;Проектирование доработок в существующих и запускаемых с нуля продуктах. Разработка новой и улучшение существующей функциональности. Технологический анализ. Сопровождение продуктов и...;"Spring Framework; Java SE; Git; Docker; Atlassian Jira; JUnit; Apache Maven";;982;0.0;Java;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
